Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_FAB,M_P_SNP,M_P_TWT,M_P_PIN,M_P_TIK,M_P_DCI,M_P_DRD,M_P_LRD,M_P_OOH,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_FAB,TlncT_P_SNP,TlncT_P_TWT,TlncT_P_PIN,TlncT_P_TIK,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,TlncT_P_OOH,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_FAB,CPT_P_SNP,CPT_P_TWT,CPT_P_PIN,CPT_P_TIK,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,CPT_P_OOH,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_FAB,MCPT_P_SNP,MCPT_P_TWT,MCPT_P_PIN,MCPT_P_TIK,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,MCPT_P_OOH,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_FAB,nMCPT_P_SNP,nMCPT_P_TWT,nMCPT_P_PIN,nMCPT_P_TIK,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMCPT_P_OOH,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_FAB,nMTIncT_P_SNP,nMTIncT_P_TWT,nMTIncT_P_PIN,nMTIncT_P_TIK,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD,nMTIncT_P_OOH
0.200381679,157.2,7901341.211,12812133.31,2606889.022,1341881.57,8965781.349,4671343.379,3691810.56,1369502.914,795393.0458,676117.9879,402462.8883,671572.2179,1690878.696,2321442.983,3766129.47,149330.3506,326921.5901,69805.55935,23162.04557,231563.2263,147951.9139,97882.62145,27584.63846,20851.10741,14104.5197,7778.888515,12902.72378,35741.62453,39177.037,98375.238,52.91182389,39.19023307,37.34500585,57.93450175,38.71850248,31.57338933,37.71671115,49.64730338,38.14632145,47.93626456,51.73783986,52.04887195,47.30838954,59.2551954,38.28330733,157.8149994,123.8138446,107.8530488,179.9947521,114.193706,87.72170988,104.5638272,131.4203526,101.4056306,126.1729375,147.8529565,133.4845359,158.3980297,178.6376365,169.6941013,157.4899422,123.5492837,107.6361753,179.613792,113.960548,87.54996469,104.3602743,131.1727102,101.2142072,125.9362414,147.5573572,133.2395213,158.0479319,178.2669453,169.2730817,10034.08993,20740.11752,4843.890105,1494.185446,15734.88634,10671.26274,7075.126212,2088.091208,1571.702368,1073.746493,545.5002664,1008.067593,2139.703665,2604.457018,4449.767715
0.200254291,157.3,7906367.509,12820283.52,2608547.349,1342735.184,8971484.772,4674314.971,3694159.04,1370374.099,795899.0211,676548.0884,402718.9079,671999.4267,1691954.318,2322919.728,3768525.226,149362.1999,326987.4164,69820.93515,23166.78801,231613.1714,147985.7891,97905.08123,27591.26746,20856.09703,14107.92852,7780.620098,12905.92422,35748.41516,39185.30371,98389.35609,52.93419296,39.20726878,37.36053296,57.95948853,38.73477798,31.58624217,37.73204612,49.66694993,38.16145562,47.95516843,51.75923035,52.06906653,47.3294917,59.28038085,38.30216373,157.8816724,123.8675776,107.8978054,180.0723318,114.2416337,87.75740812,104.6061767,131.4723336,101.4457833,126.2226786,147.9140654,133.5363105,158.4684811,178.7135222,169.7760086,157.5564991,123.602919,107.6808561,179.6912321,114.0083931,87.58560436,104.402555,131.2246097,101.254297,125.9859049,147.6183633,133.2912173,158.1182501,178.3426976,169.354814,10036.23152,20744.30544,4844.960269,1494.491599,15738.28826,10673.70604,7076.759835,2088.593142,1572.079497,1074.005999,545.6216949,1008.317638,2140.112627,2605.006831,4450.449487
0.200127065,157.4,7911393.808,12828433.74,2610205.675,1343588.798,8977188.196,4677286.564,3696507.52,1371245.284,796404.9963,676978.1889,402974.9276,672426.6355,1693029.941,2324396.473,3770920.983,149394.0357,327053.2142,69836.30456,23171.5284,231663.0956,148019.6505,97927.53191,27597.89383,20861.08467,14111.33599,7782.350965,12909.12341,35755.20277,39193.56691,98403.46737,52.95655726,39.22430105,37.37605664,57.98447019,38.75104997,31.59909206,37.74737756,49.68659177,38.17658616,47.97406774,51.78061608,52.0892561,47.35058984,59.30556099,38.32101738,157.9483313,123.9212997,107.942552,180.1498956,114.289551,87.79309818,104.6485164,131.5243021,101.4859264,126.2724076,147.9751607,133.5880722,158.5389189,178.7893919,169.857903,157.6230419,123.6565435,107.7255271,179.7686564,114.0562279,87.62123588,104.444826,131.2764967,101.2943771,126.0355564,147.6793558,133.3429004,158.1885549,178.4184339,169.4365336,10038.3722,20748.49155,4846.029989,1494.797619,15741.68875,10676.14835,7078.392799,2089.094878,1572.456476,1074.265403,545.7430733,1008.567585,2140.521407,2605.556412,4451.130938
0.2,157.5,7916420.106,12836583.95,2611864.001,1344442.412,8982891.619,4680258.156,3698856,1372116.47,796910.9715,677408.2894,403230.9472,672853.8443,1694105.564,2325873.218,3773316.74,149425.8582,327118.9835,69851.66761,23176.26676,231712.9989,148053.4982,97949.97351,27604.51759,20866.07034,14114.74213,7784.081118,12912.32137,35761.98737,39201.8266,98417.57184,52.97891679,39.2413299,37.3915769,58.00944674,38.76731846,31.61193901,37.76270547,49.70622888,38.19171308,47.99296249,51.80199706,52.10944067,47.37168397,59.33073582,38.33986827,158.0149759,123.975011,107.9872888,180.2274435,114.337458,87.82878009,104.6908464,131.5762581,101.5260598,126.3221246,148.0362424,133.6398211,158.6093433,178.8652456,169.9397845,157.6895704,123.7101571,107.7701882,179.8460648,114.1040523,87.65685924,104.4870871,131.3283713,101.3344476,126.0851959,147.7403348,133.3945707,158.2588462,178.4941543,169.5182402,10040.51198,20752.67584,4847.099267,1495.103508,15745.08782,10678.58967,7080.025105,2089.596415,1572.833307,1074.524704,545.8644015,1008.817436,2140.930007,2606.105759,4451.81207
0.199873096,157.6,7921446.404,12844734.16,2613522.328,1345296.026,8988595.042,4683229.748,3701204.48,1372987.655,797416.9467,677838.3899,403486.9669,673281.053,1695181.186,2327349.962,3775712.496,149457.6672,327184.7243,69867.02429,23181.00308,231762.8813,148087.3321,97972.40603,27611.13873,20871.05404,14118.14692,7785.810557,12915.51809,35768.76895,39210.08278,98431.66952,53.00127156,39.25835532,37.40709375,58.03441819,38.78358343,31.62478303,37.77802985,49.72586129,38.20683638,48.01185268,51.82337329,52.12962024,47.39277408,59.35590535,38.3587164,158.0816064,124.0287115,108.0320157,180.3049755,114.3853546,87.86445385,104.7331665,131.6282016,101.5661836,126.3718296,148.0973105,133.6915572,158.6797542,178.9410833,170.0216532,157.7560848,123.76376,107.8148394,179.9234574,114.1518664,87.69247447,104.5293385,131.3802335,101.3745085,126.1348235,147.8013002,133.4462283,158.3291241,178.5698587,169.599934,10042.65086,20756.85833,4848.168103,1495.409266,15748.48547,10681.02999,7081.656754,2090.097754,1573.209988,1074.783904,545.9856797,1009.06719,2141.338425,2606.654873,4452.492883
0.199746354,157.7,7926472.703,12852884.37,2615180.654,1346149.641,8994298.465,4686201.341,3703552.96,1373858.84,797922.9219,678268.4904,403742.9865,673708.2618,1696256.809,2328826.707,3778108.253,149489.4628,327250.4366,69882.37461,23185.73736,231812.7428,148121.1523,97994.82949,27617.75726,20876.03577,14121.55037,7787.539283,12918.71357,35775.54752,39218.33547,98445.76042,53.02362158,39.27537731,37.42260718,58.05938453,38.7998449,31.63762412,37.79335072,49.74548899,38.22195607,48.03073832,51.84474477,52.14979482,47.41386019,59.38106958,38.37756179,158.1482226,124.0824011,108.0767327,180.3824917,114.4332408,87.90011946,104.7754768,131.6801327,101.6062978,126.4215227,148.1583651,133.7432805,158.7501516,179.0169051,170.1035091,157.822585,123.817352,107.8594808,180.0008341,114.1996701,87.72808156,104.5715801,131.4320832,101.4145598,126.1844391,147.8622521,133.497873,158.3993885,178.6455472,169.6816151,10044.78884,20761.039,4849.236496,1495.714892,15751.88169,10683.46932,7083.287745,2090.598896,1573.586522,1075.043001,546.1069079,1009.316848,2141.746663,2607.203755,4453.173376
0.199619772,157.8,7931499.001,12861034.58,2616838.98,1347003.255,9000001.889,4689172.933,3705901.44,1374730.025,798428.8972,678698.5909,403999.0062,674135.4706,1697332.431,2330303.452,3780504.009,149521.245,327316.1204,69897.71858,23190.4696,231862.5834,148154.9588,98017.2439,27624.37318,20881.01553,14124.95248,7789.267296,12921.90781,35782.32309,39226.58466,98459.84453,53.04596684,39.29239589,37.4381172,58.08434577,38.81610287,31.65046227,37.80866807,49.76511198,38.23707214,48.0496194,51.86611151,52.16996441,47.4349423,59.40622851,38.39640442,158.2148247,124.1360799,108.1214398,180.4599921,114.4811168,87.93577693,104.8177774,131.7320513,101.6464024,126.4712038,148.2194062,133.794991,158.8205356,179.0927108,170.1853521,157.889071,123.8709332,107.9041123,180.0781951,114.2474635,87.76368052,104.613812,131.4839204,101.4546015,126.2340427,147.9231905,133.549505,158.4696395,178.7212197,169.7632833,10046.92592,20765.21787,4850.304449,1496.020386,15755.2765,10685.90767,7084.91808,2091.09984,1573.962906,1075.301997,546.2280861,1009.566408,2142.15472,2607.752404,4453.853551
0.19949335,157.9,7936525.3,12869184.8,2618497.307,1347856.869,9005705.312,4692144.526,3708249.92,1375601.21,798934.8724,679128.6914,404255.0258,674562.6794,1698408.054,2331780.197,3782899.766,149553.0138,327381.7759,69913.05621,23195.19981,231912.4031,148188.7515,98039.64926,27630.98649,20885.99333,14128.35326,7790.994598,12925.10082,35789.09566,39234.83037,98473.92186,53.06830735,39.30941104,37.45362381,58.10930192,38.83235735,31.6632975,37.82398191,49.78473028,38.25218461,48.06849594,51.88747351,52.19012901,47.4560204,59.43138215,38.41524431,158.2814126,124.1897479,108.1661371,180.5374767,114.5289824,87.97142627,104.8600682,131.7839575,101.6864974,126.5208729,148.2804337,133.8466887,158.8909061,179.1685007,170.2671822,157.9555429,123.9245037,107.948734,180.1555402,114.2952467,87.79927137,104.6560341,131.5357453,101.4946336,126.2836344,147.9841153,133.6011242,158.5398771,178.7968763,169.8449387,10049.0621,20769.39494,4851.37196,1496.32575,15758.66989,10688.34502,7086.54776,2091.600586,1574.339143,1075.560891,546.3492144,1009.815873,2142.562597,2608.300821,4454.533407
0.2,158,7941551.598,12877335.01,2620155.633,1348710.483,9011408.735,4695116.118,3710598.4,1376472.395,799440.8476,679558.7919,404511.0455,674989.8882,1699483.676,2333256.942,3785295.523,149584.7692,327447.403,69928.3875,23199.928,231962.2021,148222.5306,98062.04558,27637.5972,20890.96916,14131.7527,7792.721189,12928.2926,35795.86523,39243.07258,98487.99244,53.09064311,39.32642278,37.46912701,58.13425298,38.84860832,31.6761298,37.83929224,49.80434388,38.26729346,48.08736794,51.90883077,52.21028864,47.47709451,59.45653051,38.43408145,158.3479864,124.2434051,108.2108245,180.6149454,114.5768376,88.00706749,104.9023492,131.8358513,101.7265828,126.5705301,148.3414477,133.8983737,158.9612633,179.2442746,170.3489996,158.0220007,123.9780633,107.9933459,180.2328696,114.3430195,87.8348541,104.6982465,131.5875578,101.5346561,126.3332142,148.0450267,133.6527307,158.6101013,178.872517,169.9265813,10051.19738,20773.5702,4852.439032,1496.630982,15762.06186,10690.78139,7088.176785,2092.101135,1574.715231,1075.819683,546.4702928,1010.065241,2142.970293,2608.849007,4455.212945
0.200506009,158.1,7946577.897,12885485.22,2621813.959,1349564.098,9017112.158,4698087.711,3712946.88,1377343.58,799946.8228,679988.8924,404767.0651,675417.097,1700559.299,2334733.687,3787691.279,149616.5113,327513.0017,69943.71246,23204.65415,232011.9802,148256.296,98084.43288,27644.2053,20895.94303,14135.15081,7794.44707,12931.48314,35802.6318,39251.31131,98502.05625,53.11297413,39.34343111,37.48462681,58.15919896,38.86485581,31.68895917,37.85459905,49.82395279,38.28239872,48.10623539,51.93018331,52.23044329,47.49816462,59.48167358,38.45291584,158.414546,124.2970515,108.2555022,180.6923983,114.6246826,88.04270059,104.9446206,131.8877327,101.7666586,126.6201753,148.4024482,133.9500459,159.031607,179.3200326,170.4308042,158.0884443,124.0316122,108.0379479,180.3101832,114.390782,87.87042872,104.7404491,131.6393578,101.5746691,126.382782,148.1059246,133.7043244,158.6803121,178.9481419,170.0082111,10053.33177,20777.74366,4853.505663,1496.936084,15765.45242,10693.21677,7089.805155,2092.601488,1575.091172,1076.078373,546.5913215,1010.314513,2143.37781,2609.39696,4455.892166
0.200379267,158.2,7951604.195,12893635.43,2623472.286,1350417.712,9022815.582,4701059.303,3715295.36,1378214.765,800452.798,680418.9929,405023.0847,675844.3058,1701634.922,2336210.432,3790087.036,149648.2401,327578.5722,69959.03109,23209.37828,232061.7376,148290.0477,98106.81116,27650.81081,20900.91495,14138.54759,7796.172241,12934.67246,35809.39537,39259.54655,98516.11331,53.13530042,39.36043602,37.50012321,58.18413985,38.88109981,31.70178563,37.86990237,49.84355702,38.29750037,48.12509832,51.95153111,52.25059296,47.51923074,59.50681138,38.4717475,158.4810915,124.3506871,108.3001699,180.7698355,114.6725173,88.07832558,104.9868821,131.9396016,101.8067248,126.6698086,148.4634352,134.0017054,159.1019373,179.3957747,170.5125959,158.1548739,124.0851503,108.0825401,180.387481,114.4385343,87.90599524,104.782642,131.6911455,101.6146725,126.4323379,148.1668089,133.7559055,158.7505095,179.0237508,170.0898282,10055.46525,20781.91533,4854.571855,1497.241055,15768.84156,10695.65117,7091.432872,2093.101643,1575.466964,1076.336963,546.7123004,1010.563688,2143.785147,2609.944682,4456.571069
0.200252685,158.3,7956630.494,12901785.64,2625130.612,1351271.326,9028519.005,4704030.896,3717643.84,1379085.95,800958.7733,680849.0934,405279.1044,676271.5146,1702710.544,2337687.177,3792482.793,149679.9556,327644.1143,69974.34341,23214.10039,232111.4742,148323.7858,98129.18043,27657.41371,20905.88491,14141.94304,7797.896704,12937.86054,35816.15596,39267.77832,98530.16363,53.15762197,39.37743753,37.51561621,58.20907567,38.89734032,31.71460916,37.88520218,49.86315656,38.31259843,48.14395671,51.9728742,52.27073768,47.54029288,59.53194391,38.49057642,158.5476229,124.404312,108.3448279,180.8472569,114.7203417,88.11394246,105.029134,131.9914582,101.8467815,126.71943,148.5244087,134.0533521,159.1722542,179.4715009,170.5943749,158.2212893,124.1386776,108.1271225,180.4647631,114.4862763,87.94155367,104.8248252,131.7429208,101.6546663,126.4818819,148.2276798,133.8074738,158.8206935,179.0993439,170.1714324,10057.59785,20786.08519,4855.637607,1497.545895,15772.2293,10698.08458,7093.059936,2093.601602,1575.842609,1076.595451,546.8332296,1010.812768,2144.192305,2610.492173,4457.249655
0.200126263,158.4,7961656.792,12909935.86,2626788.938,1352124.94,9034222.428,4707002.488,3719992.32,1379957.135,801464.7485,681279.1939,405535.124,676698.7234,1703786.167,2339163.922,3794878.549,149711.6577,327709.6282,69989.64941,23218.82047,232161.1901,148357.5102,98151.5407,27664.01403,20910.85291,14145.33715,7799.620458,12941.0474,35822.91356,39276.00662,98544.20722,53.17993879,39.39443563,37.53110582,58.23400642,38.91357734,31.72742979,37.90049849,49.88275142,38.32769289,48.16281058,51.99421257,52.29087743,47.56135103,59.55707117,38.5094026,158.6141402,124.4579261,108.389476,180.9246625,114.7681558,88.14955125,105.0713761,132.0433024,101.8868286,126.7690395,148.5853687,134.1049861,159.2425577,179.5472112,170.6761411,158.2876907,124.1921942,108.1716951,180.5420294,114.534008,87.97710402,104.8669987,131.7946837,101.6946506,126.5314141,148.2885373,133.8590294,158.8908641,179.1749211,170.253024,10059.72954,20790.25326,4856.702921,1497.850605,15775.61562,10700.51701,7094.686348,2094.101364,1576.218107,1076.853837,546.9541092,1011.061752,2144.599283,2611.039433,4457.927924
0.2,158.5,7966683.091,12918086.07,2628447.265,1352978.555,9039925.851,4709974.081,3722340.8,1380828.32,801970.7237,681709.2944,405791.1437,677125.9322,1704861.789,2340640.667,3797274.306,149743.3465,327775.1139,70004.94911,23223.53854,232210.8853,148391.221,98173.89198,27670.61175,20915.81896,14148.72994,7801.343506,12944.23303,35829.66818,39284.23145,98558.24408,53.20225089,39.41143034,37.54659204,58.25893209,38.92981089,31.74024749,37.91579131,49.90234161,38.34278376,48.18165992,52.01554622,52.31101222,47.58240519,59.58219316,38.52822604,158.6806434,124.5115294,108.4341144,181.0020524,114.8159597,88.18515195,105.1136085,132.0951343,101.9268662,126.8186371,148.6463153,134.1566074,159.3128478,179.6229057,170.7578945,158.354078,124.2457001,108.2162579,180.6192801,114.5817295,88.01264629,104.9091625,131.8464343,101.7346254,126.5809343,148.3493813,133.9105723,158.9610214,179.2504825,170.3346028,10061.86035,20794.41954,4857.767797,1498.155185,15779.00053,10702.94845,7096.312108,2094.600931,1576.593457,1077.112123,547.0749391,1011.310639,2145.006082,2611.586462,4458.605878
0.199873897,158.6,7971709.389,12926236.28,2630105.591,1353832.169,9045629.275,4712945.673,3724689.28,1381699.505,802476.6989,682139.3949,406047.1633,677553.1409,1705937.412,2342117.411,3799670.063,149775.0221,327840.5714,70020.24251,23228.25458,232260.5598,148424.9182,98196.23428,27677.20688,20920.78306,14152.1214,7803.065847,12947.41743,35836.41982,39292.45281,98572.27421,53.22455826,39.42842164,37.56207486,58.28385271,38.94604096,31.75306229,37.93108063,49.92192713,38.35787104,48.20050475,52.03687516,52.33114205,47.60345538,59.6073099,38.54704675,158.7471325,124.565122,108.4787429,181.0794266,114.8637533,88.22074457,105.1558312,132.1469538,101.9668942,126.8682228,148.7072484,134.2082161,159.3831246,179.6985843,170.8396352,158.4204512,124.2991952,108.260811,180.696515,114.6294407,88.04818048,104.9513166,131.8981726,101.7745906,126.6304427,148.4102119,133.9621025,159.0311654,179.326028,170.4161689,10063.99026,20798.58403,4858.832236,1498.459634,15782.38404,10705.37891,7097.937218,2095.100301,1576.96866,1077.370308,547.1957196,1011.559431,2145.412703,2612.133261,4459.283515
0.199747952,158.7,7976735.688,12934386.49,2631763.917,1354685.783,9051332.698,4715917.266,3727037.76,1382570.69,802982.6741,682569.4954,406303.183,677980.3497,1707013.034,2343594.156,3802065.819,149806.6844,327906.0007,70035.52962,23232.96862,232310.2136,148458.6018,98218.56761,27683.79943,20925.74522,14155.51154,7804.787482,12950.60061,35843.16848,39300.67071,98586.29764,53.24686091,39.44540955,37.5775543,58.30876826,38.96226756,31.76587418,37.94636646,49.94150798,38.37295474,48.21934506,52.0581994,52.35126694,47.6245016,59.63242138,38.56586473,158.8136076,124.6187038,108.5233617,181.156785,114.9115366,88.25632911,105.1980442,132.1987609,102.0069127,126.9177966,148.7681681,134.259812,159.453388,179.7742471,170.9213631,158.4868104,124.3526796,108.3053542,180.7737342,114.6771417,88.08370661,104.993461,131.9498985,101.8145463,126.6799392,148.471029,134.01362,159.101296,179.4015578,170.4977222,10066.11928,20802.74673,4859.896237,1498.763954,15785.76614,10707.8084,7099.561677,2095.599475,1577.343716,1077.628391,547.3164505,1011.808128,2145.819144,2612.679829,4459.960837
0.199622166,158.8,7981761.986,12942536.7,2633422.244,1355539.397,9057036.121,4718888.858,3729386.24,1383441.875,803488.6494,682999.5959,406559.2026,678407.5585,1708088.657,2345070.901,3804461.576,149838.3334,327971.4019,70050.81044,23237.68063,232359.8468,148492.2718,98240.89198,27690.3894,20930.70542,14158.90035,7806.508413,12953.78257,35849.91416,39308.88515,98600.31436,53.26915886,39.46239406,37.59303036,58.33367876,38.97849068,31.77868316,37.96164881,49.96108417,38.38803486,48.23818086,52.07951893,52.37138689,47.64554384,59.65752761,38.58467999,158.8800685,124.6722749,108.5679707,181.2341278,114.9593097,88.29190558,105.2402475,132.2505557,102.0469216,126.9673586,148.8290743,134.3113953,159.5236381,179.849894,171.0030783,158.5531556,124.4061533,108.3498877,180.8509378,114.7248324,88.11922468,105.0355957,132.0016121,101.8544925,126.7294239,148.5318327,134.0651249,159.1714134,179.4770717,170.5792629,10068.24741,20806.90764,4860.959801,1499.068143,15789.14683,10710.2369,7101.185487,2096.098454,1577.718625,1077.886374,547.437132,1012.056728,2146.225407,2613.226168,4460.637843
0.199496539,158.9,7986788.285,12950686.92,2635080.57,1356393.011,9062739.544,4721860.451,3731734.72,1384313.06,803994.6246,683429.6964,406815.2223,678834.7673,1709164.28,2346547.646,3806857.333,149869.9692,328036.775,70066.08499,23242.39064,232409.4593,148525.9283,98263.2074,27696.97678,20935.66368,14162.28784,7808.228639,12956.9633,35856.65688,39317.09614,98614.32438,53.29145209,39.47937519,37.60850304,58.35858421,38.99471033,31.79148924,37.97692767,49.9806557,38.4031114,48.25701216,52.10083376,52.39150189,47.66658212,59.68262859,38.60349251,158.9465155,124.7258353,108.6125699,181.3114548,115.0070726,88.32747399,105.2824412,132.3023382,102.0869211,127.0169087,148.8899671,134.3629659,159.5938749,179.9255252,171.0847808,158.6194867,124.4596163,108.3944115,180.9281257,114.7725129,88.1547347,105.0777208,132.0533134,101.8944292,126.7788967,148.5926231,134.1166172,159.2415174,179.5525698,170.6607908,10070.37464,20811.06676,4862.022929,1499.372203,15792.52612,10712.66442,7102.808648,2096.597238,1578.093388,1078.144256,547.5577641,1012.305234,2146.631491,2613.772276,4461.314535
0.2,159,7991814.583,12958837.13,2636738.897,1357246.626,9068442.968,4724832.043,3734083.2,1385184.245,804500.5998,683859.7969,407071.2419,679261.9761,1710239.902,2348024.391,3809253.089,149901.5918,328102.12,70081.35326,23247.09864,232459.0512,148559.5712,98285.51387,27703.56158,20940.62,14165.67401,7809.948161,12960.14281,35863.39663,39325.30367,98628.32771,53.31374061,39.49635292,37.62397234,58.38348461,39.01092652,31.80429241,37.99220305,50.00022258,38.41818436,48.27583895,52.1221439,52.41161196,47.68761643,59.70772433,38.62230231,159.0129484,124.779385,108.6571594,181.3887662,115.0548252,88.36303435,105.3246251,132.3541084,102.126911,127.066447,148.9508466,134.4145238,159.6640984,180.0011405,171.1664706,158.6858038,124.5130686,108.4389255,181.0052979,114.8201833,88.19023668,105.1198362,132.1050024,101.9343564,126.8283577,148.6534,134.1680968,159.3116081,179.6280522,170.7423061,10072.50099,20815.2241,4863.085622,1499.676133,15795.90401,10715.09097,7104.431161,2097.095826,1578.468003,1078.402038,547.6783469,1012.553643,2147.037398,2614.318156,4461.990912
