Pct_Delta,PCT_Change,M_P_NTV,M_P_STR,M_P_DIS_BAN,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,M_P_Total_Social,TlncT_P_NTV,TlncT_P_STR,TlncT_P_DIS_BAN,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,TlncT_P_Total_Social,CPT_P_NTV,CPT_P_STR,CPT_P_DIS_BAN,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,CPT_P_Total_Social,MCPT_P_NTV,MCPT_P_STR,MCPT_P_DIS_BAN,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,MCPT_P_Total_Social,nMCPT_P_NTV,nMCPT_P_STR,nMCPT_P_DIS_BAN,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMCPT_P_Total_Social,nMTIncT_P_NTV,nMTIncT_P_STR,nMTIncT_P_DIS_BAN,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM,nMTIncT_P_Total_Social
0.19918284,97.9,5054258.659,1962825.574,365074.7991,235896.903,69397.394,12553.93434,957544.9605,3473172.288,311302.7425,143594.0453,51030.99681,15507.85047,11888.41735,1885.442578,114236.3259,346130.3373,16.23583081,13.66926859,7.153981345,15.21145071,5.837395504,6.658348807,8.382140736,10.03429031,59.43951496,31.79824868,15.00356468,28.17596936,9.895961879,8.878931601,18.22706932,24.00471638,59.29332601,31.74143587,14.97958608,28.13772285,9.884327779,8.873159984,18.19671037,23.96076409,17048.32229,12367.59157,4874.297555,1676.730588,1404.190463,282.9642283,10524.37436,28990.49692
0.2,98,5059421.333,1964830.503,365447.705,236137.86,69468.28,12566.75756,958523.0452,3476719.962,311389.5984,143657.0968,51055.85129,15516.40233,11895.58048,1886.886808,114289.987,346278.128,16.24788162,13.67722546,7.157802598,15.2185961,5.839839438,6.66004845,8.386763099,10.04025285,59.4834757,31.81674897,15.01157298,28.18919792,9.900102893,8.881196924,18.23711557,24.01894192,59.33720129,31.75991253,14.98758568,28.1509402,9.888466036,8.87542499,18.20674501,23.97497088,17053.11752,12373.02213,4876.672105,1677.655228,1405.036529,283.1809761,10529.31806,29002.9129
0.200815494,98.1,5064584.008,1966835.432,365820.6108,236378.817,69539.166,12579.58078,959501.1299,3480267.635,311476.3901,143720.1117,51080.69251,15524.95018,11902.7406,1888.33067,114343.6185,346425.8311,16.25992906,13.68517884,7.161621991,15.22573756,5.842281901,6.661746792,8.391383292,10.04621285,59.52742404,31.83524114,15.01957739,28.2024192,9.904241416,8.883460515,18.24715712,24.03316135,59.38106417,31.77838108,14.99558137,28.16415027,9.892601803,8.877688264,18.21677495,23.98917158,17057.90921,12378.44953,4879.045389,1678.579433,1405.882242,283.3976686,10534.25903,29015.32155
0.200610998,98.2,5069746.683,1968840.361,366193.5166,236619.774,69610.052,12592.404,960479.2147,3483815.309,311563.1178,143783.09,51105.52049,15533.49402,11909.89774,1889.774164,114397.2205,346573.4469,16.27197314,13.69312873,7.165439527,15.23287508,5.844722896,6.663443836,8.39600132,10.0521703,59.57135998,31.85372521,15.02757791,28.21563321,9.908377453,8.885722376,18.25719396,24.0473747,59.42491467,31.79684154,15.00357318,28.17735307,9.896735083,8.879949807,18.22680018,24.00336619,17062.69739,12383.87378,4881.417408,1679.503205,1406.727601,283.6143059,10539.19728,29027.72287
0.200406918,98.3,5074909.358,1970845.29,366566.4224,236860.731,69680.938,12605.22723,961457.2994,3487362.982,311649.7815,143846.0318,51130.33526,15542.03386,11917.05189,1891.21729,114450.7931,346720.9754,16.28401385,13.70107514,7.16925521,15.24000868,5.847162424,6.665139585,8.400617185,10.05812521,59.61528354,31.87220119,15.03557455,28.22883995,9.912511006,8.887982512,18.2672261,24.06158197,59.46875282,31.81529392,15.01156111,28.19054861,9.90086588,8.882209624,18.23682072,24.01755473,17067.48206,12389.29488,4883.788164,1680.426545,1407.572607,283.830888,10544.13282,29040.11688
0.200203252,98.4,5080072.033,1972850.219,366939.3282,237101.688,69751.824,12618.05045,962435.3842,3490910.656,311736.3814,143908.937,51155.13683,15550.5697,11924.20305,1892.66005,114504.3363,346868.4168,16.2960512,13.70901808,7.173069041,15.24713837,5.849600489,6.66683404,8.40523089,10.06407758,59.65919473,31.8906691,15.0435673,28.24203945,9.916642081,8.890240925,18.27725355,24.07578317,59.51257862,31.83373822,15.01954516,28.2037369,9.904994199,8.884467717,18.24683657,24.0317372,17072.26321,12394.71284,4886.15766,1681.349452,1408.417261,284.0474151,10549.06565,29052.50358
0.2,98.5,5085234.708,1974855.148,367312.2341,237342.645,69822.71,12630.87367,963413.4689,3494458.329,311822.9175,143971.8059,51179.92522,15559.10156,11931.35124,1894.102443,114557.85,347015.7712,16.30808521,13.71695754,7.176881023,15.25426414,5.852037092,6.668527204,8.409842439,10.07002741,59.70309358,31.90912895,15.05155619,28.25523171,9.92077068,8.892497618,18.28727632,24.08997831,59.55639209,31.85217447,15.02752534,28.21691796,9.909120043,8.88672409,18.25684773,24.04591362,17077.04087,12400.12766,4888.525898,1682.271929,1409.261563,284.2638872,10553.99577,29064.88299
0.19979716,98.6,5090397.382,1976860.077,367685.1399,237583.602,69893.596,12643.69689,964391.5536,3498006.002,311909.39,144034.6383,51204.70045,15567.62943,11938.49645,1895.54447,114611.3345,347163.0388,16.32011586,13.72489354,7.18069116,15.26138601,5.854472236,6.67021908,8.414451835,10.07597472,59.7469801,31.92758074,15.0595412,28.26841674,9.924896808,8.894752595,18.29729441,24.1041674,59.60019324,31.87060267,15.03550166,28.23009179,9.913243417,8.888978746,18.26685423,24.06008399,17081.81503,12405.53935,4890.892878,1683.193974,1410.105514,284.4803043,10558.92319,29077.25512
0.199594732,98.7,5095560.057,1978865.006,368058.0457,237824.559,69964.482,12656.52011,965369.6384,3501553.676,311995.7989,144097.4345,51229.46255,15576.15333,11945.63869,1896.986132,114664.7896,347310.2197,16.33214317,13.73282608,7.184499454,15.26850398,5.856905924,6.671909669,8.419059081,10.0819195,59.7908543,31.94602449,15.06752236,28.28159456,9.92902047,8.897005857,18.30730783,24.11835044,59.6439821,31.88902284,15.04347411,28.24325842,9.917364324,8.891231687,18.27685606,24.07424832,17086.5857,12410.94791,4893.258604,1684.11559,1410.949113,284.6966665,10563.84791,29089.61999
0.199392713,98.8,5100722.732,1980869.935,368430.9515,238065.516,70035.368,12669.34334,966347.7231,3505101.349,312082.1445,144160.1944,51254.21153,15584.67325,11952.77796,1898.427428,114718.2155,347457.3141,16.34416714,13.74075517,7.188305908,15.27561805,5.859338157,6.673598974,8.423664181,10.08786175,59.8347162,31.96446021,15.07549966,28.29476517,9.933141668,8.899257409,18.31731658,24.13252745,59.68775868,31.90743498,15.05144272,28.25641783,9.921482769,8.893482917,18.28685322,24.08840662,17091.35288,12416.35335,4895.623077,1685.036776,1411.792363,284.912974,10568.76994,29101.9776
0.199191102,98.9,5105885.407,1982874.864,368803.8574,238306.473,70106.254,12682.16656,967325.8079,3508649.023,312168.4268,144222.9181,51278.94741,15593.18921,11959.91428,1899.86836,114771.6123,347604.3221,16.35618778,13.7486808,7.192110524,15.28272824,5.861768938,6.675286997,8.428267136,10.09380149,59.87856582,31.98288791,15.08347311,28.30792859,9.937260408,8.901507253,18.32732068,24.14669842,59.73152299,31.92583911,15.05940747,28.26957006,9.925598754,8.895732438,18.29684574,24.1025589,17096.11659,12421.75567,4897.986299,1685.957533,1412.635262,285.1292268,10573.68928,29114.32796
0.2,99,5111048.082,1984879.794,369176.7632,238547.43,70177.14,12694.98978,968303.8926,3512196.696,312254.6458,144285.6056,51303.67022,15601.7012,11967.04763,1901.308927,114824.9798,347751.2437,16.36820508,13.75660299,7.195913306,15.28983454,5.864198269,6.676973741,8.432867952,10.09973871,59.92240317,32.0013076,15.09144271,28.32108483,9.941376692,8.903755393,18.33732013,24.16086339,59.77527505,31.94423525,15.06736839,28.28271511,9.929712286,8.897980255,18.3068336,24.11670516,17100.87683,12427.15487,4900.348272,1686.877862,1413.477812,285.3454248,10578.60593,29126.6711
0.200807265,99.1,5116210.757,1986884.723,369549.669,238788.387,70248.026,12707.813,969281.9773,3515744.37,312340.8018,144348.2571,51328.37997,15610.20925,11974.17803,1902.749131,114878.3183,347898.0793,16.38021906,13.76452174,7.199714255,15.29693697,5.866626153,6.678659207,8.43746663,10.10567341,59.96622826,32.01971931,15.09940848,28.3342339,9.945490525,8.906001831,18.34731494,24.17502234,59.81901488,31.96262339,15.07532547,28.29585299,9.933823366,8.900226369,18.31681683,24.13084542,17105.63361,12432.55097,4902.708997,1687.797763,1414.320014,285.5615683,10583.5199,29139.00701
0.200604839,99.2,5121373.431,1988889.652,369922.5748,239029.344,70318.912,12720.63622,970260.0621,3519292.043,312426.8949,144410.8725,51353.07669,15618.71334,11981.30548,1904.188971,114931.6277,348044.8288,16.39222972,13.77243705,7.203513375,15.30403554,5.869052592,6.680343398,8.442063174,10.11160561,60.01004112,32.03812302,15.10737042,28.3473758,9.949601911,8.908246571,18.35730511,24.18917529,59.86274248,31.98100355,15.08327871,28.30898372,9.937931999,8.902470784,18.32679542,24.14497969,17110.38693,12437.94397,4905.068478,1688.717238,1415.161867,285.7776573,10588.4312,29151.33571
0.20040282,99.3,5126536.106,1990894.581,370295.4806,239270.301,70389.798,12733.45945,971238.1468,3522839.716,312512.9251,144473.452,51377.76039,15627.21349,11988.42999,1905.628449,114984.9082,348191.4925,16.40423706,13.78034894,7.207310669,15.31113024,5.871477589,6.682026316,8.446657587,10.1175353,60.05384176,32.05651877,15.11532852,28.36051056,9.953710853,8.910489614,18.36729065,24.20332225,59.90645789,31.99937575,15.09122814,28.3221073,9.94203819,8.904713502,18.33676939,24.15910797,17115.13679,12443.33387,4907.426716,1689.636286,1416.003372,285.9936918,10593.33982,29163.65721
0.200201207,99.4,5131698.781,1992899.51,370668.3865,239511.258,70460.684,12746.28267,972216.2316,3526387.39,312598.8925,144535.9956,51402.4311,15635.70971,11995.55155,1907.067564,115038.1596,348338.0704,16.41624108,13.78825739,7.211106139,15.31822108,5.873901145,6.683707964,8.451249872,10.12346249,60.0976302,32.07490656,15.12328281,28.37363819,9.957817356,8.912730965,18.37727157,24.21746322,59.9501611,32.01774,15.09917374,28.33522374,9.946141942,8.906954528,18.34673874,24.17323027,17119.8832,12448.72068,4909.783712,1690.554909,1416.84453,286.209672,10598.24577,29175.97153
0.2,99.5,5136861.456,1994904.439,371041.2923,239752.215,70531.57,12759.10589,973194.3163,3529935.063,312684.7973,144598.5033,51427.08883,15644.20199,12002.67018,1908.506318,115091.3821,348484.5628,16.4282418,13.79616243,7.214899788,15.32530807,5.876323263,6.685388343,8.455840032,10.12938718,60.14140644,32.0932864,15.13123328,28.38675868,9.961921424,8.914970627,18.38724787,24.23159822,59.99385215,32.03609631,15.10711553,28.34833306,9.950243258,8.909193863,18.35670348,24.18734659,17124.62618,12454.10439,4912.139468,1691.473107,1417.68534,286.4255978,10603.14906,29188.27867
0.199799197,99.6,5142024.131,1996909.368,371414.1981,239993.172,70602.456,12771.92911,974172.401,3533482.737,312770.6396,144660.9752,51451.7336,15652.69035,12009.78588,1909.94471,115144.5758,348630.9697,16.4402392,13.80406405,7.218691618,15.33239121,5.878743945,6.687067456,8.460428071,10.13530938,60.18517051,32.1116583,15.13917994,28.39987206,9.96602306,8.917208601,18.39721957,24.24572726,60.03753104,32.05444468,15.11505352,28.36143527,9.954342143,8.91143151,18.36666361,24.20145696,17129.36572,12459.48503,4914.493987,1692.39088,1418.525805,286.6414694,10608.04969,29200.57865
0.199598796,99.7,5147186.806,1998914.297,371787.1039,240234.129,70673.342,12784.75233,975150.4858,3537030.41,312856.4194,144723.4114,51476.36544,15661.17479,12016.89864,1911.382741,115197.7406,348777.2913,16.45223331,13.81196227,7.222481633,15.33947052,5.881163193,6.688745306,8.465013991,10.14122908,60.22892243,32.13002227,15.1471228,28.41297834,9.970122268,8.919444892,18.40718666,24.25985033,60.08119779,32.07278513,15.1229877,28.37453037,9.958438601,8.913667474,18.37661914,24.21556137,17134.10183,12464.86259,4916.847271,1693.30823,1419.365923,286.8572868,10612.94766,29212.87147
0.199398798,99.8,5152349.48,2000919.226,372160.0097,240475.086,70744.228,12797.57556,976128.5705,3540578.084,312942.137,144785.8119,51500.98436,15669.65532,12024.00849,1912.820411,115250.8766,348923.5277,16.46422412,13.81985707,7.226269835,15.34654599,5.88358101,6.690421893,8.469597796,10.1471463,60.27266219,32.14837833,15.15506186,28.42607752,9.974219052,8.921679503,18.41714916,24.27396746,60.12485241,32.09111768,15.13091808,28.38761839,9.962532636,8.915901756,18.38657008,24.22965984,17138.83452,12470.23707,4919.199321,1694.225156,1420.205696,287.0730501,10617.84299,29225.15716
0.199199199,99.9,5157512.155,2002924.155,372532.9156,240716.043,70815.114,12810.39878,977106.6553,3544125.757,313027.7923,144848.1767,51525.59039,15678.13193,12031.11541,1914.257721,115303.9839,349069.6791,16.47621164,13.82774848,7.230056226,15.35361764,5.885997399,6.692097221,8.474179489,10.15306103,60.31638984,32.16672649,15.16299713,28.43916962,9.978313416,8.923912435,18.42710707,24.28807864,60.16849492,32.10944232,15.13884468,28.40069933,9.966624251,8.91813436,18.39651643,24.24375237,17143.56379,12475.60848,4921.550138,1695.14166,1421.045125,287.2887593,10622.73566,29237.43571
0.2,100,5162674.83,2004929.084,372905.8214,240957,70886,12823.222,978084.74,3547673.431,313113.3855,144910.506,51550.18353,15686.60465,12038.21942,1915.694672,115357.0625,349215.7455,16.48819587,13.83563649,7.23384081,15.36068546,5.88841236,6.693771292,8.478759073,10.15897329,60.36010536,32.18506675,15.17092861,28.45225465,9.982405365,8.926143692,18.43706039,24.30218389,60.21212534,32.12775909,15.14676749,28.41377319,9.97071345,8.920365288,18.4064582,24.25783898,17148.28965,12480.97683,4923.899726,1696.057742,1421.884208,287.5044146,10627.62569,29249.70714
0.200799201,100.1,5167837.505,2006934.013,373278.7272,241197.957,70956.886,12836.04522,979062.8247,3551221.104,313198.9168,144972.7998,51574.76382,15695.07347,12045.32051,1917.131264,115410.1124,349361.7272,16.50017681,13.8435211,7.237623588,15.36774947,5.890825898,6.695444107,8.48333655,10.16488306,60.4038088,32.20339913,15.1788563,28.46533262,9.9864949,8.928373278,18.44700914,24.31628322,60.25574368,32.14606797,15.15468652,28.42684,9.974800237,8.922594543,18.41639541,24.27191966,17153.01211,12486.34213,4926.248086,1696.973403,1422.722948,287.720016,10632.51307,29261.97147
0.200598802,100.2,5173000.18,2008938.943,373651.633,241438.914,71027.772,12848.86844,980040.9095,3554768.777,313284.3861,145035.0581,51599.33127,15703.5384,12052.4187,1918.567496,115463.1337,349507.6242,16.51215448,13.85140234,7.241404565,15.37480967,5.893238013,6.69711567,8.487911924,10.17079037,60.44750015,32.22172365,15.18678022,28.47840354,9.990582028,8.930601194,18.45695333,24.33037663,60.29934995,32.164369,15.16260177,28.43989976,9.978884616,8.924822129,18.42632804,24.28599444,17157.73116,12491.70436,4928.595219,1697.888643,1423.561344,287.9355635,10637.39783,29274.2287
0.200398804,100.3,5178162.854,2010943.872,374024.5389,241679.871,71098.658,12861.69167,981018.9942,3558316.451,313369.7937,145097.281,51623.88591,15711.99944,12059.51398,1920.003371,115516.1265,349653.4368,16.52412887,13.85928019,7.245183742,15.38186606,5.895648708,6.698785982,8.492485199,10.1766952,60.49117943,32.2400403,15.19470037,28.49146743,9.99466675,8.932827444,18.46689295,24.34446414,60.34294418,32.18266217,15.17051326,28.45295249,9.982966591,8.927048048,18.43625612,24.30006331,17162.44683,12497.06355,4930.941128,1698.803462,1424.399398,288.1510572,10642.27995,29286.47885
0.200199203,100.4,5183325.529,2012948.801,374397.4447,241920.828,71169.544,12874.51489,981997.079,3561864.124,313455.1396,145159.4686,51648.42774,15720.4566,12066.60636,1921.438887,115569.0907,349799.1649,16.53609998,13.86715466,7.248961121,15.38891866,5.898057985,6.700455046,8.497056376,10.18259756,60.53484667,32.25834911,15.20261676,28.50452428,9.998749072,8.935052031,18.47682802,24.35854574,60.38652638,32.2009475,15.17842099,28.46599819,9.987046165,8.929272304,18.44617965,24.31412629,17167.1591,12502.41969,4933.285815,1699.717863,1425.237109,288.3664973,10647.15944,29298.72192
0.2,100.5,5188488.204,2014953.73,374770.3505,242161.785,71240.43,12887.33811,982975.1637,3565411.798,313540.424,145221.6208,51672.9568,15728.90989,12073.69585,1922.874047,115622.0264,349944.8088,16.54806783,13.87502576,7.252736706,15.39596747,5.900465848,6.702122863,8.501625459,10.18849747,60.57850187,32.27665009,15.21052939,28.51757411,10.002829,8.937274958,18.48675853,24.37262145,60.43009655,32.219225,15.18632495,28.47903687,9.991123343,8.931494898,18.45609863,24.32818338,17171.86799,12507.7728,4935.62928,1700.631844,1426.074477,288.5818837,10652.03631,29310.95793
0.199801193,100.6,5193650.879,2016958.659,375143.2563,242402.742,71311.316,12900.16133,983953.2484,3568959.471,313625.6468,145283.7378,51697.47309,15737.35932,12080.78244,1924.308849,115674.9338,350090.3686,16.56003242,13.8828935,7.2565105,15.40301248,5.902872297,6.703789436,8.506192452,10.19439491,60.62214504,32.29494324,15.21843826,28.53061694,10.00690653,8.939496227,18.49668451,24.38669129,60.47365473,32.23749468,15.19422517,28.49206855,9.995198128,8.933715834,18.46601307,24.34223459,17176.57351,12513.12286,4937.971527,1701.545408,1426.911505,288.7972166,10656.91056,29323.18689
0.199602781,100.7,5198813.554,2018963.588,375516.1621,242643.699,71382.202,12912.98455,984931.3332,3572507.145,313710.8084,145345.8196,51721.97665,15745.80487,12087.86615,1925.743294,115727.8127,350235.8444,16.57199374,13.89075787,7.260282504,15.41005372,5.905277335,6.705454767,8.510757357,10.2002899,60.66577622,32.31322857,15.22634338,28.54365278,10.01098167,8.941715842,18.50660595,24.40075524,60.51720091,32.25575656,15.20212164,28.50509324,9.999270524,8.935935115,18.47592298,24.35627993,17181.27565,12518.4699,4940.312557,1702.458553,1427.748191,289.0124959,10661.78219,29335.40881
0.199404762,100.8,5203976.229,2020968.517,375889.068,242884.656,71453.088,12925.80778,985909.4179,3576054.818,313795.9087,145407.8663,51746.46748,15754.24658,12094.94697,1927.177384,115780.6633,350381.2363,16.58395181,13.89861888,7.264052722,15.41709118,5.907680964,6.707118858,8.515320177,10.20618243,60.7093954,32.3315061,15.23424476,28.55668163,10.01505443,8.943933805,18.51652286,24.41481333,60.56073513,32.27401064,15.21001437,28.51811094,10.00334053,8.938152744,18.48582836,24.37031942,17185.97444,12523.81391,4942.652372,1703.371282,1428.584536,289.2277218,10666.65122,29347.6237
0.199207136,100.9,5209138.903,2022973.446,376261.9738,243125.613,71523.974,12938.631,986887.5027,3579602.491,313880.9478,145469.878,51770.94561,15762.68443,12102.02492,1928.611118,115833.4855,350526.5445,16.59590663,13.90647655,7.267821157,15.42412488,5.910083187,6.708781712,8.519880915,10.21207252,60.75300261,32.34977584,15.2421424,28.5697035,10.0191248,8.946150119,18.52643525,24.42886557,60.60425739,32.29225693,15.21790336,28.53112168,10.00740816,8.940368724,18.49572922,24.38435305,17190.66986,12529.1549,4944.990973,1704.283594,1429.420542,289.4428943,10671.51763,29359.83156
0.2,101,5214301.578,2024978.375,376634.8796,243366.57,71594.86,12951.45422,987865.5874,3583150.165,313965.9259,145531.8546,51795.41105,15771.11843,12109.09999,1930.044497,115886.2795,350671.7692,16.6078582,13.91433086,7.271587809,15.43115481,5.912484006,6.710443329,8.524439575,10.21796015,60.79659786,32.36803781,15.25003631,28.58271841,10.0231928,8.948364787,18.53634312,24.44291195,60.6477677,32.31049545,15.22578863,28.54412545,10.01147341,8.942583057,18.50562558,24.39838083,17195.36193,12534.49288,4947.328363,1705.195491,1430.256208,289.6580135,10676.38144,29372.03243
0.200791296,101.1,5219464.253,2026983.304,377007.7854,243607.527,71665.746,12964.27744,988843.6721,3586697.838,314050.8431,145593.7962,51819.86384,15779.54859,12116.17219,1931.477521,115939.0453,350816.9104,16.61980653,13.92218183,7.275352683,15.43818098,5.914883422,6.712103714,8.528996158,10.22384535,60.84018116,32.386292,15.2579265,28.59572637,10.02725842,8.950577812,18.54624649,24.45695249,60.69126609,32.32872621,15.23367017,28.55712227,10.01553629,8.944795746,18.51551742,24.41240278,17200.05065,12539.82784,4949.664544,1706.106972,1431.091535,289.8730795,10681.24265,29384.22629
