Pct_Delta,PCT_Change,M_P_NTV,M_P_TTV,M_P_CTVP,M_P_CTVNP,M_P_DD,M_P_STRP,M_P_STRNP,M_P_YOT,M_P_CIN,M_P_DISP,M_P_DISNP,M_P_SEM,M_P_PAID_SOCIAL,M_P_DCI,M_P_DRD,TlncT_P_NTV,TlncT_P_TTV,TlncT_P_CTVP,TlncT_P_CTVNP,TlncT_P_DD,TlncT_P_STRP,TlncT_P_STRNP,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DISP,TlncT_P_DISNP,TlncT_P_SEM,TlncT_P_PAID_SOCIAL,TlncT_P_DCI,TlncT_P_DRD,CPT_P_NTV,CPT_P_TTV,CPT_P_CTVP,CPT_P_CTVNP,CPT_P_DD,CPT_P_STRP,CPT_P_STRNP,CPT_P_YOT,CPT_P_CIN,CPT_P_DISP,CPT_P_DISNP,CPT_P_SEM,CPT_P_PAID_SOCIAL,CPT_P_DCI,CPT_P_DRD,MCPT_P_NTV,MCPT_P_TTV,MCPT_P_CTVP,MCPT_P_CTVNP,MCPT_P_DD,MCPT_P_STRP,MCPT_P_STRNP,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DISP,MCPT_P_DISNP,MCPT_P_SEM,MCPT_P_PAID_SOCIAL,MCPT_P_DCI,MCPT_P_DRD,nMCPT_P_NTV,nMCPT_P_TTV,nMCPT_P_CTVP,nMCPT_P_CTVNP,nMCPT_P_DD,nMCPT_P_STRP,nMCPT_P_STRNP,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DISP,nMCPT_P_DISNP,nMCPT_P_SEM,nMCPT_P_PAID_SOCIAL,nMCPT_P_DCI,nMCPT_P_DRD,nMTIncT_P_NTV,nMTIncT_P_TTV,nMTIncT_P_CTVP,nMTIncT_P_CTVNP,nMTIncT_P_DD,nMTIncT_P_STRP,nMTIncT_P_STRNP,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DISP,nMTIncT_P_DISNP,nMTIncT_P_SEM,nMTIncT_P_PAID_SOCIAL,nMTIncT_P_DCI,nMTIncT_P_DRD
0.2,80,27428608.19,6697200.848,1510983.077,4230693.375,11204889.65,9720027.739,24396618.11,8794199.221,5261319.88,22406909.6,1678036.109,23678534.61,22079085.99,2959793.6,4554503.2,778713.6294,224614.8695,46094.66969,147029.399,348082.1465,394319.6499,918043.5096,452225.3763,182362.5069,1132089.056,95974.47516,1151223.806,852977.3509,80399.35477,183335.4233,35.22297177,29.81637352,32.77999577,28.77447233,32.19036013,24.65012266,26.57457719,19.44649655,28.8508859,19.79253265,17.48419156,20.56814191,25.88472715,36.81364867,24.84246153,115.0477713,103.3794121,80.81601387,102.9798327,103.1007266,87.01562956,108.2154927,79.71810203,106.9038727,93.60878948,65.3819094,102.8921171,100.1962268,115.0915318,77.65696476,115.0477713,103.3794121,80.81601387,102.9798327,103.1007266,87.01562956,108.2154927,79.71810203,106.9038727,93.60878948,65.3819094,102.8921171,100.1962268,115.0915318,77.65696476,238.4106001,64.78273295,18.69658011,41.08273694,108.6790561,111.7043891,225.4447814,110.3162142,49.21542827,239.3675821,25.66514383,230.1297251,220.3584577,25.71686686,58.64899837
0.200998752,80.1,27462893.95,6705572.349,1512871.806,4235981.742,11218895.76,9732177.774,24427113.88,8805191.97,5267896.53,22434918.24,1680133.654,23708132.78,22106684.85,2963493.342,4560196.329,779011.6427,224695.8479,46118.04042,147080.7525,348217.9954,394459.2804,918325.3156,452363.2715,182424.0262,1132388.266,96006.55659,1151511.468,853252.799,80431.50086,183408.7345,35.25350899,29.842885,32.80433844,28.80038123,32.2180241,24.67219877,26.59963029,19.46486933,28.87720789,19.81203702,17.500197,20.58870748,25.90871647,36.84493402,24.86357229,115.1469417,103.4712177,80.87423781,103.0721162,103.1882976,87.09311464,108.3173404,79.79278475,107.0013452,93.70069746,65.44146714,102.9949321,100.2884415,115.189279,77.72218864,115.1469417,103.4712177,80.87423781,103.0721162,103.1882976,87.09311464,108.3173404,79.79278475,107.0013452,93.70069746,65.44146714,102.9949321,100.2884415,115.189279,77.72218864,238.5030253,64.80616056,18.70647374,41.09726178,108.722559,111.7445141,225.5143432,110.350729,49.23205892,239.4317102,25.67383843,230.1873723,220.431034,25.72716288,58.6730303
0.20074813,80.2,27497179.71,6713943.85,1514760.535,4241270.108,11232901.88,9744327.809,24457609.65,8816184.719,5274473.179,22462926.87,1682231.199,23737730.95,22134283.71,2967193.084,4565889.458,779309.3992,224776.7545,46141.39431,147132.0599,348353.7289,394598.7867,918606.8566,452501.0377,182485.4895,1132687.182,96038.60882,1151798.843,853527.9938,80463.61966,183481.9843,35.28403447,29.86938692,32.82866843,28.82628104,32.24567715,24.69426703,26.6246757,19.48323646,28.90352101,19.83153623,17.51619708,20.60926792,25.93269801,36.87620687,24.88467452,115.2460737,103.5629902,80.93243054,103.1643671,103.2758332,87.17057188,108.4191567,79.86744396,107.0987848,93.79258082,65.50100469,103.0977215,100.3806257,115.2869871,77.78738568,115.2460737,103.5629902,80.93243054,103.1643671,103.2758332,87.17057188,108.4191567,79.86744396,107.0987848,93.79258082,65.50100469,103.0977215,100.3806257,115.2869871,77.78738568,238.595371,64.82956736,18.71636036,41.11177364,108.7660253,111.7846034,225.5838395,110.3852118,49.2486744,239.4957754,25.68252513,230.2449619,220.5035439,25.73745014,58.69704218
0.200498132,80.3,27531465.47,6722315.352,1516649.264,4246558.475,11246907.99,9756477.843,24488105.42,8827177.468,5281049.829,22490935.51,1684328.744,23767329.12,22161882.56,2970892.826,4571582.587,779606.8997,224857.5894,46164.73142,147183.3215,348489.3474,394738.169,918888.1332,452638.6752,182546.8968,1132985.805,96070.63192,1152085.932,853802.9359,80495.71124,183555.1726,35.31454824,29.8958793,32.85298576,28.85217179,32.27331932,24.71632746,26.64971343,19.50159797,28.92982528,19.85103028,17.53219179,20.62982323,25.95667177,36.90746724,24.90576824,115.3451672,103.6547296,80.99059213,103.2565854,103.3633335,87.24800131,108.5209417,79.94207971,107.1961916,93.8844396,65.5605221,103.2004852,100.4727795,115.3846564,77.85255592,115.3451672,103.6547296,80.99059213,103.2565854,103.3633335,87.24800131,108.5209417,79.94207971,107.1961916,93.8844396,65.5605221,103.2004852,100.4727795,115.3846564,77.85255592,238.6876375,64.8529534,18.72623997,41.12627254,108.8094551,111.8246573,225.6532705,110.4196626,49.26527473,239.559778,25.69120395,230.3024938,220.5759875,25.74772868,58.72103405
0.200248756,80.4,27565751.23,6730686.853,1518537.993,4251846.842,11260914.1,9768627.878,24518601.2,8838170.217,5287626.479,22518944.15,1686426.289,23796927.29,22189481.42,2974592.568,4577275.716,779904.1446,224938.3527,46188.05177,147234.5372,348624.8511,394877.4276,919169.146,452776.1841,182608.2483,1133284.136,96102.62595,1152372.734,854077.6258,80527.77566,183628.2997,35.34505031,29.92236216,32.87729043,28.87805349,32.30095063,24.73838005,26.67474349,19.51995385,28.9561207,19.87051917,17.54818115,20.65037342,25.98063777,36.93871516,24.92685346,115.4442224,103.7464361,81.04872263,103.3487713,103.4507986,87.32540299,108.6226955,80.01669204,107.2935657,93.97627383,65.6200194,103.3032234,100.564903,115.4822867,77.91769941,115.4442224,103.7464361,81.04872263,103.3487713,103.4507986,87.32540299,108.6226955,80.01669204,107.2935657,93.97627383,65.6200194,103.3032234,100.564903,115.4822867,77.91769941,238.779825,64.87631872,18.73611259,41.14075852,108.8528485,111.8646756,225.7226363,110.4540814,49.28185995,239.6237181,25.6998749,230.3599684,220.648365,25.75799851,58.74500596
0.2,80.5,27600036.99,6739058.354,1520426.722,4257135.209,11274920.21,9780777.913,24549096.97,8849162.966,5294203.129,22546952.79,1688523.835,23826525.45,22217080.28,2978292.31,4582968.845,780201.1344,225019.0446,46211.35539,147285.7073,348760.2402,395016.5627,919449.8956,452913.5648,182669.5442,1133582.175,96134.59096,1152659.252,854352.064,80559.81297,183701.3656,35.3755407,29.94883551,32.90158249,28.90392615,32.32857108,24.76042484,26.6997659,19.53830411,28.98240729,19.89000293,17.56416517,20.6709185,26.00459602,36.96995065,24.94793019,115.5432393,103.8381095,81.10682208,103.4409246,103.5382285,87.40277694,108.7244181,80.09128097,107.3909071,94.06808355,65.67949661,103.4059361,100.6569961,115.5798782,77.98281619,115.5432393,103.8381095,81.10682208,103.4409246,103.5382285,87.40277694,108.7244181,80.09128097,107.3909071,94.06808355,65.67949661,103.4059361,100.6569961,115.5798782,77.98281619,238.8719336,64.89966336,18.74597824,41.15523158,108.8962056,111.9046586,225.7919371,110.4884684,49.2984301,239.6875958,25.708538,230.4173856,220.7206765,25.76825964,58.76895794
0.199751861,80.6,27634322.75,6747429.855,1522315.45,4262423.575,11288926.33,9792927.947,24579592.74,8860155.715,5300779.779,22574961.42,1690621.38,23856123.62,22244679.14,2981992.052,4588661.974,780497.8697,225099.6653,46234.64232,147336.8319,348895.515,395155.5747,919730.3824,453050.8175,182730.7845,1133879.924,96166.52704,1152945.484,854626.2512,80591.82324,183774.3705,35.40601944,29.97529936,32.92586195,28.9297898,32.35618069,24.78246183,26.72478067,19.55664877,29.00868507,19.90948155,17.58014386,20.69145848,26.02854652,37.00117372,24.96899846,115.642218,103.9297501,81.16489056,103.5330456,103.6256233,87.48012323,108.8261095,80.16584654,107.488216,94.1598688,65.73895377,103.5086232,100.749059,115.6774309,78.04790631,115.642218,103.9297501,81.16489056,103.5330456,103.6256233,87.48012323,108.8261095,80.16584654,107.488216,94.1598688,65.73895377,103.5086232,100.749059,115.6774309,78.04790631,238.9639634,64.92298737,18.75583691,41.16969178,108.9395264,111.9446062,225.8611729,110.5228236,49.3149852,239.7514112,25.71719327,230.4747457,220.792922,25.77851209,58.79289004
0.199504337,80.7,27668608.51,6755801.356,1524204.179,4267711.942,11302932.44,9805077.982,24610088.51,8871148.464,5307356.429,22602970.06,1692718.925,23885721.79,22272277.99,2985691.794,4594355.103,780794.3511,225180.2149,46257.91259,147387.9109,349030.6757,395294.4638,920010.6072,453187.9426,182791.9693,1134177.382,96198.43422,1153231.433,854900.1878,80623.8065,183847.3145,35.43648653,30.00175374,32.95012883,28.95564444,32.38377949,24.80449103,26.7497878,19.57498783,29.03495405,19.92895504,17.59611722,20.71199336,26.0524893,37.0323844,24.99005827,115.7411585,104.0213578,81.2229281,103.6251342,103.7129831,87.55744189,108.9277698,80.24038879,107.5854922,94.25162962,65.79839091,103.6112849,100.8410917,115.774945,78.11296981,115.7411585,104.0213578,81.2229281,103.6251342,103.7129831,87.55744189,108.9277698,80.24038879,107.5854922,94.25162962,65.79839091,103.6112849,100.8410917,115.774945,78.11296981,239.0559147,64.9462908,18.76568864,41.18413913,108.982811,111.9845186,225.930344,110.5571471,49.33152528,239.8151645,25.72584073,230.5320488,220.8651019,25.78875589,58.81680231
0.199257426,80.8,27702894.27,6764172.857,1526092.908,4273000.309,11316938.55,9817228.017,24640584.29,8882141.213,5313933.078,22630978.7,1694816.47,23915319.96,22299876.85,2989391.536,4600048.232,781090.579,225260.6936,46281.16623,147438.9445,349165.7225,395433.2303,920290.5705,453324.9403,182853.0988,1134474.551,96230.31259,1153517.099,855173.8744,80655.76283,183920.1978,35.46694201,30.02819865,32.97438315,28.98149009,32.4113675,24.82651246,26.77478731,19.59332131,29.06121423,19.94842342,17.61208526,20.73252315,26.07642436,37.0635827,25.01110964,115.8400608,104.1129328,81.28093478,103.7171904,103.8003079,87.63473296,109.0293991,80.31490777,107.6827359,94.34336605,65.85780807,103.7139212,100.9330942,115.8724204,78.17800674,115.8400608,104.1129328,81.28093478,103.7171904,103.8003079,87.63473296,109.0293991,80.31490777,107.6827359,94.34336605,65.85780807,103.7139212,100.9330942,115.8724204,78.17800674,239.1477876,64.96957367,18.77553343,41.19857365,109.0260596,112.0243959,225.9994505,110.5914389,49.34805039,239.8788558,25.73448039,230.5892949,220.9372162,25.79899105,58.84069477
0.199011125,80.9,27737180.03,6772544.358,1527981.637,4278288.675,11330944.66,9829378.051,24671080.06,8893133.962,5320509.728,22658987.33,1696914.015,23944918.13,22327475.71,2993091.278,4605741.361,781386.554,225341.1015,46304.40328,147489.9328,349300.6558,395571.8743,920570.2728,453461.8109,182914.1731,1134771.431,96262.16219,1153802.482,855447.3116,80687.69227,183993.0204,35.49738588,30.05463412,32.99862494,29.00732676,32.43894472,24.84852612,26.79977921,19.6116492,29.08746565,19.96788668,17.62804799,20.75304787,26.10035172,37.09476865,25.03215258,115.9389252,104.204475,81.33891063,103.8092144,103.8875977,87.7119965,109.1309974,80.38940349,107.7799472,94.43507811,65.91720527,103.8165321,101.0250666,115.9698572,78.24301713,115.9389252,104.204475,81.33891063,103.8092144,103.8875977,87.7119965,109.1309974,80.38940349,107.7799472,94.43507811,65.91720527,103.8165321,101.0250666,115.9698572,78.24301713,239.2395823,64.99283605,18.7853713,41.21299539,109.0692721,112.064238,226.0684925,110.6256991,49.36456055,239.9424852,25.74311226,230.6464842,221.009265,25.80921759,58.86456747
0.2,81,27771465.79,6780915.859,1529870.366,4283577.042,11344950.77,9841528.086,24701575.83,8904126.711,5327086.378,22686995.97,1699011.56,23974516.3,22355074.57,2996791.02,4611434.49,781682.2766,225421.4388,46327.62376,147540.876,349435.4756,395710.3962,920849.7146,453598.5547,182975.1924,1135068.022,96293.9831,1154087.582,855720.4998,80719.59489,184065.7826,35.52781817,30.08106015,33.02285422,29.03315447,32.46651117,24.87053203,26.82476352,19.62997152,29.11370831,19.98734484,17.64400543,20.7735675,26.12427139,37.12594227,25.0531871,116.0377515,104.2959845,81.39685572,103.9012062,103.9748527,87.78923253,109.2325647,80.463876,107.877126,94.52676584,65.97658254,103.9191176,101.1170089,116.0672555,78.30800103,116.0377515,104.2959845,81.39685572,103.9012062,103.9748527,87.78923253,109.2325647,80.463876,107.877126,94.52676584,65.97658254,103.9191176,101.1170089,116.0672555,78.30800103,239.3312989,65.01607797,18.79520225,41.22740435,109.1124487,112.1040451,226.1374702,110.6599278,49.3810558,240.006053,25.75173637,230.7036168,221.0812486,25.81943552,58.88842046
0.200986436,81.1,27805751.55,6789287.36,1531759.095,4288865.409,11358956.89,9853678.121,24732071.61,8915119.46,5333663.028,22715004.61,1701109.105,24004114.46,22382673.42,3000490.762,4617127.619,781977.7473,225501.7055,46350.82772,147591.774,349570.1823,395848.7963,921128.8967,453735.1719,183036.1566,1135364.326,96325.77537,1154372.402,855993.4396,80751.47074,184138.4843,35.5582389,30.10747677,33.047071,29.05897322,32.49406688,24.89253021,26.84974024,19.64828828,29.13994222,20.0067979,17.65995756,20.79408208,26.14818337,37.15710358,25.07421322,116.1365399,104.3874614,81.45477009,103.9931659,104.0620728,87.86644112,109.3341011,80.53832533,107.9742725,94.61842929,66.03593992,104.0216778,101.2089211,116.1646154,78.37295849,116.1365399,104.3874614,81.45477009,103.9931659,104.0620728,87.86644112,109.3341011,80.53832533,107.9742725,94.61842929,66.03593992,104.0216778,101.2089211,116.1646154,78.37295849,239.4229375,65.03929947,18.80502631,41.24180058,109.1555893,112.1438173,226.2063836,110.6941251,49.39753616,240.0695591,25.76035273,230.760693,221.1531669,25.82964487,58.91225377
0.200738916,81.2,27840037.31,6797658.861,1533647.823,4294153.776,11372963,9865828.155,24762567.38,8926112.209,5340239.678,22743013.24,1703206.651,24033712.63,22410272.28,3004190.504,4622820.748,782272.9667,225581.9019,46374.01517,147642.627,349704.7762,395987.0747,921407.8195,453871.6628,183097.0661,1135660.342,96357.53906,1154656.94,856266.1316,80783.31987,184211.1258,35.58864807,30.13388398,33.07127532,29.08478305,32.52161186,24.91452066,26.87470939,19.66659948,29.16616739,20.02624587,17.67590442,20.81459159,26.17208769,37.18825259,25.09523096,116.2352905,104.4789056,81.51265381,104.0850934,104.1492582,87.9436223,109.4356066,80.61275152,108.0713866,94.71006849,66.09527744,104.1242128,101.3008034,116.2619369,78.43788954,116.2352905,104.4789056,81.51265381,104.0850934,104.1492582,87.9436223,109.4356066,80.61275152,108.0713866,94.71006849,66.09527744,104.1242128,101.3008034,116.2619369,78.43788954,239.5144985,65.0625006,18.81484348,41.2561841,109.1986942,112.1835546,226.275233,110.728291,49.41400166,240.1330039,25.76896136,230.8177127,221.2250203,25.83984565,58.93606744
0.200492005,81.3,27874323.07,6806030.362,1535536.552,4299442.142,11386969.11,9877978.19,24793063.15,8937104.958,5346816.328,22771021.88,1705304.196,24063310.8,22437871.14,3007890.246,4628513.877,782567.9353,225662.0282,46397.18616,147693.4351,349839.2573,396125.2318,921686.4836,454008.0277,183157.9207,1135956.073,96389.27423,1154941.198,856538.5762,80815.14234,184283.7072,35.61904572,30.1602818,33.09546719,29.11058395,32.54914613,24.9365034,26.89967098,19.68490514,29.19238385,20.04568876,17.691846,20.83509605,26.19598435,37.21938933,25.11624032,116.3340033,104.5703174,81.57050693,104.1769889,104.2364089,88.02077611,109.5370813,80.68715461,108.1684685,94.80168347,66.15459513,104.2267225,101.3926557,116.3592201,78.50279424,116.3340033,104.5703174,81.57050693,104.1769889,104.2364089,88.02077611,109.5370813,80.68715461,108.1684685,94.80168347,66.15459513,104.2267225,101.3926557,116.3592201,78.50279424,239.6059818,65.08568141,18.82465379,41.27055494,109.2417634,112.2232571,226.3440185,110.7624256,49.43045235,240.1963873,25.77756227,230.8746761,221.2968087,25.85003788,58.95986152
0.2002457,81.4,27908608.83,6814401.863,1537425.281,4304730.509,11400975.22,9890128.225,24823558.92,8948097.707,5353392.978,22799030.52,1707401.741,24092908.97,22465470,3011589.988,4634207.006,782862.6536,225742.0844,46420.34072,147744.1984,349973.626,396263.2678,921964.8895,454144.2668,183218.7208,1136251.517,96420.98095,1155225.177,856810.774,80846.9382,184356.2285,35.64943187,30.18667025,33.11964663,29.13637595,32.57666971,24.95847844,26.92462501,19.70320526,29.2185916,20.06512658,17.70778231,20.85559547,26.21987337,37.25051381,25.13724132,116.4326783,104.6616967,81.62832949,104.2688523,104.3235249,88.0979026,109.6385252,80.76153463,108.2655182,94.89327427,66.21389301,104.329207,101.4844782,116.456465,78.56767262,116.4326783,104.6616967,81.62832949,104.2688523,104.3235249,88.0979026,109.6385252,80.76153463,108.2655182,94.89327427,66.21389301,104.329207,101.4844782,116.456465,78.56767262,239.6973877,65.10884193,18.83445724,41.28491311,109.2847969,112.2629249,226.4127402,110.7965289,49.44688825,240.2597096,25.78615549,230.9315834,221.3685325,25.86022158,58.98363604
0.2,81.5,27942894.59,6822773.364,1539314.01,4310018.876,11414981.33,9902278.259,24854054.7,8959090.456,5359969.627,22827039.16,1709499.286,24122507.14,22493068.85,3015289.73,4639900.135,783157.1221,225822.0707,46443.47887,147794.917,350107.8825,396401.183,922243.0378,454280.3805,183279.4664,1136546.677,96452.65927,1155508.877,857082.7255,80878.70752,184428.69,35.67980652,30.21304935,33.14381367,29.16215905,32.60418261,24.98044578,26.94957151,19.72149985,29.24479067,20.08455933,17.72371336,20.87608985,26.24375476,37.28162606,25.15823397,116.5313156,104.7530435,81.68612156,104.3606838,104.4106063,88.17500181,109.7399384,80.83589161,108.3625357,94.98484093,66.27317113,104.4316664,101.5762708,116.5536717,78.63252472,116.5313156,104.7530435,81.68612156,104.3606838,104.4106063,88.17500181,109.7399384,80.83589161,108.3625357,94.98484093,66.27317113,104.4316664,101.5762708,116.5536717,78.63252472,239.7887164,65.1319822,18.84425384,41.29925866,109.3277948,112.3025581,226.4813982,110.8306011,49.46330939,240.3229708,25.79474102,230.9884346,221.4401916,25.87039676,59.00739105
0.199754902,81.6,27977180.35,6831144.865,1541202.739,4315307.242,11428987.45,9914428.294,24884550.47,8970083.205,5366546.277,22855047.79,1711596.831,24152105.3,22520667.71,3018989.472,4645593.264,783451.3414,225901.9872,46466.60066,147845.5909,350242.0271,396538.9775,922520.9291,454416.369,183340.1575,1136841.551,96484.30926,1155792.298,857354.4312,80910.45033,184501.0917,35.7101697,30.2394191,33.16796833,29.18793327,32.63168484,25.00240545,26.97451048,19.73978892,29.27098105,20.10398702,17.73963916,20.89657921,26.26762852,37.3127261,25.17921829,116.6299153,104.8443579,81.74388319,104.4524835,104.4976532,88.25207378,109.841321,80.91022559,108.459521,95.07638348,66.3324295,104.5341006,101.6680335,116.6508403,78.69735059,116.6299153,104.8443579,81.74388319,104.4524835,104.4976532,88.25207378,109.841321,80.91022559,108.459521,95.07638348,66.3324295,104.5341006,101.6680335,116.6508403,78.69735059,239.8799679,65.15510228,18.85404361,41.3135916,109.3707572,112.3421566,226.5499927,110.8646421,49.47971581,240.3861712,25.80331889,231.0452299,221.5117862,25.88056344,59.03112658
0.199510404,81.7,28011466.11,6839516.366,1543091.468,4320595.609,11442993.56,9926578.329,24915046.24,8981075.954,5373122.927,22883056.43,1713694.376,24181703.47,22548266.57,3022689.214,4651286.393,783745.312,225981.8341,46489.7061,147896.2203,350376.0599,396676.6517,922798.5639,454552.2325,183400.7945,1137136.142,96515.93098,1156075.442,857625.8918,80942.16671,184573.4338,35.74052142,30.26577951,33.19211062,29.21369863,32.65917644,25.02435746,26.99944193,19.75807248,29.29716277,20.12340966,17.75555972,20.91706354,26.29149468,37.34381395,25.20019429,116.7284775,104.9356401,81.80161442,104.5442512,104.5846655,88.32911856,109.9426729,80.98453661,108.5564744,95.16790195,66.39166817,104.6365097,101.7597666,116.7479708,78.76215028,116.7284775,104.9356401,81.80161442,104.5442512,104.5846655,88.32911856,109.9426729,80.98453661,108.5564744,95.16790195,66.39166817,104.6365097,101.7597666,116.7479708,78.76215028,239.9711425,65.17820219,18.86382657,41.32791196,109.4136841,112.3817207,226.6185239,110.8986521,49.49610752,240.4493107,25.8118891,231.1019694,221.5833165,25.89072165,59.05484267
0.199266504,81.8,28045751.87,6847887.867,1544980.197,4325883.976,11456999.67,9938728.363,24945542.01,8992068.703,5379699.577,22911065.07,1715791.921,24211301.64,22575865.43,3026388.956,4656979.522,784039.0343,226061.6116,46512.79524,147946.8053,350509.9811,396814.2058,923075.9428,454687.9714,183461.3772,1137430.45,96547.52448,1156358.308,857897.1076,80973.8567,184645.7163,35.77086171,30.29213062,33.21624057,29.23945514,32.6866574,25.04630181,27.02436588,19.77635053,29.32333584,20.14282725,17.77147504,20.93754286,26.31535324,37.37488962,25.22116199,116.8270021,105.0268899,81.85931532,104.6359871,104.6716435,88.40613619,110.0439942,81.0588247,108.6533957,95.2593964,66.45088716,104.7388938,101.8514699,116.8450632,78.82692382,116.8270021,105.0268899,81.85931532,104.6359871,104.6716435,88.40613619,110.0439942,81.0588247,108.6533957,95.2593964,66.45088716,104.7388938,101.8514699,116.8450632,78.82692382,240.0622404,65.201282,18.87360272,41.34221977,109.4565757,112.4212503,226.6869918,110.9326312,49.51248458,240.5123897,25.82045168,231.1586533,221.6547827,25.90087139,59.07853937
