Pct_Delta,PCT_Change,M_P_NTV,M_P_FABING,M_P_STR,M_P_SNP,M_P_TIK,M_P_DIS_BAN,M_P_TWT,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,TlncT_P_NTV,TlncT_P_FABING,TlncT_P_STR,TlncT_P_SNP,TlncT_P_TIK,TlncT_P_DIS_BAN,TlncT_P_TWT,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,CPT_P_NTV,CPT_P_FABING,CPT_P_STR,CPT_P_SNP,CPT_P_TIK,CPT_P_DIS_BAN,CPT_P_TWT,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,MCPT_P_NTV,MCPT_P_FABING,MCPT_P_STR,MCPT_P_SNP,MCPT_P_TIK,MCPT_P_DIS_BAN,MCPT_P_TWT,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,nMCPT_P_NTV,nMCPT_P_FABING,nMCPT_P_STR,nMCPT_P_SNP,nMCPT_P_TIK,nMCPT_P_DIS_BAN,nMCPT_P_TWT,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMTIncT_P_NTV,nMTIncT_P_FABING,nMTIncT_P_STR,nMTIncT_P_SNP,nMTIncT_P_TIK,nMTIncT_P_DIS_BAN,nMTIncT_P_TWT,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM
0.2,165.5,8544226.844,3983649.495,3318157.635,694858.9337,619175.4517,617159.1344,573715.6468,398783.835,117316.33,21222.43241,1618730.245,377717.595,295672.571,189157.9576,62493.74918,55196.068,68901.67111,39800.92093,21643.20006,17033.13849,2938.098787,152873.7332,22.6206747,13.47317907,17.54172903,11.11885497,11.21774565,8.957099653,14.41463246,18.4253638,6.88753456,7.223185451,10.58867479,82.70072989,31.99234633,40.80174273,29.75640672,26.4586906,18.78200945,31.34126901,34.12578524,11.67523316,9.631641217,23.02261302,82.50998098,31.93789865,40.73368397,29.70020672,26.41397249,18.75403857,31.29258983,34.08273083,11.66250413,9.625882026,22.98685435,20710.77157,24946.22166,16291.95944,4679.15217,4688.241816,6581.613151,3666.782775,2340.09321,2011.854893,440.9452007,14083.96486
0.199879227,165.6,8549389.518,3986056.534,3320162.564,695278.788,619549.5758,617532.0402,574062.3027,399024.792,117387.216,21235.25563,1619708.329,377780.021,295747.809,189207.0959,62507.85889,55210.20793,68921.52553,39811.98162,21650.26091,17039.20997,2939.430151,152916.2169,22.63060258,13.47789033,17.5477698,11.12306197,11.22164902,8.959929942,14.41933507,18.43048421,6.889240533,7.22427632,10.59212922,82.73689304,32.00352778,40.81578922,29.76764665,26.46788901,18.78794123,31.35149066,34.13526594,11.67812412,9.633095379,23.03012162,82.54607184,31.94906444,40.74771127,29.71142884,26.42315813,18.7599633,31.30279868,34.09220243,11.66539282,9.627335758,22.99435355,20714.22498,24952.57125,16296.19166,4680.211052,4689.443804,6583.510108,3667.801775,2340.856639,2012.572022,441.1450097,14087.8788
0.1997586,165.7,8554552.193,3988463.573,3322167.493,695698.6424,619923.7,617904.946,574408.9587,399265.749,117458.102,21248.07885,1620686.414,377842.4197,295823.0206,189256.2173,62521.96328,55224.34295,68941.37367,39823.0387,21657.3198,17045.27996,2940.761314,152958.6867,22.64052882,13.48260039,17.55380901,11.12726802,11.22555139,8.962759416,14.42403637,18.43560296,6.890945899,7.225366694,10.5955827,82.77305013,32.01470638,40.82983207,29.77888403,26.47708506,18.7938713,31.36170947,34.14474355,11.68101406,9.634548883,23.03762814,82.58215665,31.9602274,40.76173493,29.72264841,26.43234142,18.76588633,31.3130047,34.10167095,11.66828047,9.628788831,23.00185067,20717.67689,24958.91862,16300.42244,4681.269534,4690.645373,6585.406467,3668.820443,2341.619856,2013.288972,441.3447886,14091.79146
0.199638118,165.8,8559714.868,3990870.612,3324172.422,696118.4967,620297.8241,618277.8519,574755.6147,399506.706,117528.988,21260.90208,1621664.499,377904.7911,295898.2061,189305.3218,62536.06234,55238.47306,68961.21556,39834.09218,21664.37673,17051.34844,2942.092276,153001.1427,22.65045342,13.48730925,17.55984666,11.13147312,11.22945277,8.965588075,14.42873637,18.44072004,6.892650657,7.226456575,10.59903522,82.80920116,32.02588215,40.84387128,29.79011887,26.48627875,18.79979966,31.37192544,34.15421808,11.68390296,9.636001729,23.04513257,82.61823542,31.97138751,40.77575495,29.73386544,26.44152236,18.77180765,31.32320788,34.11113637,11.6711671,9.630241246,23.00934571,20721.1273,24965.26377,16304.65175,4682.327618,4691.846526,6587.302228,3669.838778,2342.382861,2014.005746,441.5445373,14095.70285
0.199517782,165.9,8564877.543,3993277.651,3326177.351,696538.351,620671.9483,618650.7577,575102.2707,399747.663,117599.874,21273.7253,1622642.584,377967.1354,295973.3652,189354.4094,62550.15608,55252.59827,68981.05119,39845.14206,21671.4317,17057.41541,2943.423038,153043.5848,22.66037637,13.49201692,17.56588273,11.13567727,11.23335314,8.968415921,14.43343507,18.44583545,6.894354809,7.227545964,10.60248677,82.84534614,32.03705507,40.85790685,29.80135117,26.49547009,18.80572631,31.38213858,34.16368952,11.68679084,9.637453919,23.05263492,82.65430815,31.98254479,40.78977134,29.74507993,26.45070094,18.77772727,31.33340823,34.12059872,11.6740527,9.631693005,23.01683867,20724.57621,24971.60671,16308.87961,4683.385304,4693.047263,6589.19739,3670.856783,2343.145654,2014.722342,441.7442559,14099.61296
0.2,166,8570040.218,3995684.69,3328182.28,696958.2054,621046.0724,619023.6635,575448.9267,399988.62,117670.76,21286.54852,1623620.668,378029.4524,296048.4982,189403.4802,62564.24452,55266.71857,69000.88056,39856.18834,21678.48471,17063.4809,2944.753599,153086.0131,22.67029768,13.49672339,17.57191724,11.13988047,11.23725252,8.971242953,14.43813246,18.45094919,6.896058355,7.22863486,10.60593738,82.88148508,32.04822516,40.87193878,29.81258092,26.50465908,18.81165127,31.39234889,34.17315788,11.6896777,9.638905452,23.06013519,82.69037484,31.99369924,40.80378409,29.75629189,26.45987718,18.78364519,31.34360576,34.13005798,11.67693728,9.633144108,23.02432955,20728.02363,24977.94744,16313.10602,4684.442591,4694.247582,6591.091956,3671.874456,2343.908236,2015.438761,441.9439444,14103.5218
0.200481638,166.1,8575202.893,3998091.729,3330187.209,697378.0597,621420.1965,619396.5693,575795.5826,400229.577,117741.646,21299.37174,1624598.753,378091.7422,296123.605,189452.5341,62578.32764,55280.83398,69020.70369,39867.23103,21685.53577,17069.54488,2946.08396,153128.4276,22.68021735,13.50142867,17.57795019,11.14408272,11.2411509,8.974069173,14.44282855,18.45606127,6.897761296,7.229723264,10.60938702,82.91761797,32.05939241,40.88596708,29.82380814,26.51384572,18.81757452,31.40255637,34.18262316,11.69256352,9.64035633,23.06763338,82.7264355,32.00485085,40.81779321,29.76750131,26.46905107,18.7895614,31.35380046,34.13951417,11.67982083,9.634594555,23.03181835,20731.46955,24984.28596,16317.33098,4685.499481,4695.447486,6592.985925,3672.891797,2344.670606,2016.155003,442.1436028,14107.42937
0.200361011,166.2,8580365.567,4000498.768,3332192.138,697797.9141,621794.3207,619769.4751,576142.2386,400470.534,117812.532,21312.19496,1625576.838,378154.0049,296198.6856,189501.5712,62592.40547,55294.9445,69040.52058,39878.27013,21692.58488,17075.60736,2947.414121,153170.8284,22.69013538,13.50613275,17.58398158,11.14828403,11.24504828,8.976894582,14.44752334,18.46117169,6.899463632,7.230811176,10.61283571,82.95374484,32.07055683,40.89999175,29.83503283,26.52303001,18.82349607,31.41276102,34.19208536,11.69544833,9.641806552,23.0751295,82.76249014,32.01599963,40.83179871,29.7787082,26.47822261,18.79547592,31.36399234,34.14896729,11.68270335,9.636044347,23.03930508,20734.91398,24990.62228,16321.55449,4686.555973,4696.646975,6594.879298,3673.908809,2345.432766,2016.871069,442.3432312,14111.33567
0.200240529,166.3,8585528.242,4002905.807,3334197.067,698217.7684,622168.4448,620142.381,576488.8946,400711.491,117883.418,21325.01819,1626554.923,378216.2405,296273.7401,189550.5915,62606.478,55309.05014,69060.33124,39889.30564,21699.63204,17081.66835,2948.744081,153213.2154,22.70005178,13.51083564,17.59001141,11.15248439,11.24894467,8.979719179,14.45221684,18.46628045,6.901165364,7.231898598,10.61628345,82.98986567,32.08171842,40.91401279,29.84625498,26.53221196,18.82941592,31.42296286,34.20154449,11.69833211,9.643256121,23.08262354,82.79853876,32.02714559,40.84580059,29.78991257,26.48739181,18.80138873,31.37418139,34.15841733,11.68558486,9.637493485,23.04678974,20738.35691,24996.95638,16325.77655,4687.612069,4697.846049,6596.772076,3674.92549,2346.194714,2017.586958,442.5428296,14115.2407
0.200120192,166.4,8590690.917,4005312.846,3336201.996,698637.6227,622542.569,620515.2868,576835.5506,400952.448,117954.304,21337.84141,1627533.007,378278.449,296348.7684,189599.595,62620.54523,55323.15089,69080.13567,39900.33758,21706.67725,17087.72785,2950.073842,153255.5886,22.70996653,13.51553734,17.59603968,11.1566838,11.25284007,8.982542967,14.45690903,18.47138756,6.902866492,7.232985529,10.61973023,83.02598047,32.09287718,40.92803021,29.8574746,26.54139156,18.83533407,31.43316187,34.21100055,11.70121486,9.644705037,23.09011551,82.83458136,32.03828873,40.85979884,29.8011144,26.49655867,18.80729986,31.38436763,34.16786431,11.68846534,9.63894197,23.05427233,20741.79836,25003.28829,16329.99717,4688.667768,4699.044707,6598.664259,3675.94184,2346.956452,2018.30267,442.742398,14119.14446
0.2,166.5,8595853.592,4007719.885,3338206.926,699057.4771,622916.6931,620888.1926,577182.2066,401193.405,118025.19,21350.66463,1628511.092,378340.6304,296423.7707,189648.5817,62634.60718,55337.24676,69099.93387,39911.36593,21713.72051,17093.78585,2951.403403,153297.948,22.71987965,13.52023785,17.60206639,11.16088227,11.25673447,8.985365945,14.46159993,18.476493,6.904567017,7.234071971,10.62317606,83.06208925,32.10403312,40.94204401,29.86869169,26.55056882,18.84125052,31.44335806,34.22045355,11.7040966,9.6461533,23.09760541,82.87061795,32.04942904,40.87379348,29.81231371,26.50572319,18.81320928,31.39455106,34.17730822,11.6913448,9.640389802,23.06175285,20745.23831,25009.61799,16334.21634,4689.723072,4700.242952,6600.555847,3676.957861,2347.71798,2019.018206,442.9419363,14123.04696
0.199879952,166.6,8601016.267,4010126.924,3340211.855,699477.3314,623290.8172,621261.0984,577528.8625,401434.362,118096.076,21363.48785,1629489.177,378402.7848,296498.7469,189697.5516,62648.66385,55351.33777,69119.72586,39922.3907,21720.76182,17099.84237,2952.732764,153340.2937,22.72979114,13.52493717,17.60809154,11.1650798,11.26062788,8.988188114,14.46628953,18.48159679,6.90626694,7.235157924,10.62662094,83.09819202,32.11518624,40.95605419,29.87990625,26.55974374,18.84716528,31.45355144,34.22990348,11.70697731,9.64760091,23.10509325,82.90664853,32.06056653,40.8877845,29.82351049,26.51488538,18.81911701,31.40473167,34.18674907,11.69422324,9.641836982,23.06923131,20748.67678,25015.94549,16338.43406,4690.777979,4701.440782,6602.446841,3677.973553,2348.479296,2019.733566,443.1414447,14126.94819
0.199760048,166.7,8606178.942,4012533.963,3342216.784,699897.1858,623664.9414,621634.0043,577875.5185,401675.319,118166.962,21376.31107,1630467.262,378464.9122,296573.6971,189746.5048,62662.71525,55365.4239,69139.51164,39933.41191,21727.80119,17105.89739,2954.061925,153382.6257,22.739701,13.5296353,17.61411514,11.16927639,11.2645203,8.991009475,14.47097783,18.48669893,6.90796626,7.236243387,10.63006487,83.13428877,32.12633653,40.97006075,29.89111829,26.56891633,18.85307835,31.463742,34.23935035,11.70985701,9.64904787,23.11257901,82.94267311,32.07170121,40.90177191,29.83470476,26.52404522,18.82502306,31.41490947,34.19618686,11.69710066,9.643283511,23.0767077,20752.11376,25022.2708,16342.65034,4691.832492,4702.638199,6604.337242,3678.988915,2349.240403,2020.44875,443.3409232,14130.84815
0.199640288,166.8,8611341.616,4014941.002,3344221.713,700317.0401,624039.0655,622006.9101,578222.1745,401916.276,118237.848,21389.1343,1631445.346,378527.0127,296648.6213,189795.4413,62676.76137,55379.50517,69159.29121,39944.42954,21734.83862,17111.95092,2955.390888,153424.944,22.74960922,13.53433225,17.62013719,11.17347203,11.26841173,8.993830029,14.47566485,18.49179941,6.90966498,7.237328363,10.63350785,83.17037951,32.13748401,40.98406371,29.90232781,26.57808657,18.85898973,31.47392976,34.24879416,11.71273569,9.650494178,23.12006271,82.97869169,32.08283307,40.91575572,29.8458965,26.53320274,18.83092741,31.42508446,34.20562159,11.69997706,9.644729389,23.08418202,20755.54926,25028.59391,16346.86518,4692.886609,4703.835203,6606.22705,3680.003949,2350.0013,2021.163757,443.5403718,14134.74686
0.199520671,166.9,8616504.291,4017348.041,3346226.642,700736.8944,624413.1897,622379.8159,578568.8305,402157.233,118308.734,21401.95752,1632423.431,378589.0862,296723.5195,189844.361,62690.80223,55393.58159,69179.06459,39955.44361,21741.87411,17118.00296,2956.719651,153467.2486,22.75951581,13.53902801,17.62615768,11.17766673,11.27230217,8.996649776,14.48035057,18.49689824,6.911363098,7.23841285,10.63694988,83.20646425,32.14862868,40.99806305,29.91353481,26.58725449,18.86489941,31.4841147,34.25823491,11.71561334,9.651939837,23.12754435,83.01470428,32.09396212,40.92973592,29.85708573,26.54235792,18.83683007,31.43525664,34.21505327,11.70285245,9.646174617,23.09165429,20758.98328,25034.91483,16351.07858,4693.940332,4705.031795,6608.116266,3681.018654,2350.761987,2021.87859,443.7397905,14138.6443
0.2,167,8621666.966,4019755.08,3348231.571,701156.7488,624787.3138,622752.7217,578915.4864,402398.19,118379.62,21414.78074,1633401.516,378651.1327,296798.3917,189893.264,62704.83783,55407.65315,69198.83176,39966.45411,21748.90766,17124.05352,2958.048215,153509.5395,22.76942077,13.54372258,17.63217663,11.18186049,11.27619161,8.999468717,14.485035,18.50199542,6.913060617,7.239496851,10.64039096,83.242543,32.15977053,41.01205879,29.92473928,26.59642007,18.87080741,31.49429684,34.26767261,11.71848999,9.653384846,23.13502393,83.05071088,32.10508836,40.94371252,29.86827244,26.55151078,18.84273104,31.44542603,34.2244819,11.70572682,9.647619196,23.0991245,20762.41582,25041.23356,16355.29054,4694.993661,4706.227973,6610.004891,3682.03303,2351.522464,2022.593246,443.9391793,14142.54048
0.200478755,167.1,8626829.641,4022162.119,3350236.5,701576.6031,625161.4379,623125.6275,579262.1424,402639.147,118450.506,21427.60396,1634379.601,378713.1524,296873.238,189942.1503,62718.86817,55421.71986,69218.59275,39977.46106,21755.93927,17130.1026,2959.376581,153551.8167,22.77932411,13.54841597,17.63819402,11.18605331,11.28008008,9.002286853,14.48971813,18.50709096,6.914757535,7.240580365,10.64383109,83.27861574,32.17090957,41.02605093,29.93594124,26.60558332,18.87671372,31.50447617,34.27710726,11.72136561,9.654829207,23.14250145,83.0867115,32.11621179,40.95768552,29.87945663,26.56066131,18.84863033,31.45559261,34.23390748,11.70860017,9.649063126,23.10659265,20765.84687,25047.5501,16359.50107,4696.046596,4707.42374,6611.892924,3683.047079,2352.282732,2023.307727,444.1385383,14146.4354
0.200358852,167.2,8631992.316,4024569.158,3352241.429,701996.4575,625535.5621,623498.5334,579608.7984,402880.104,118521.392,21440.42718,1635357.685,378775.1452,296948.0583,189991.02,62732.89326,55435.78172,69238.34756,39988.46444,21762.96895,17136.15018,2960.704747,153594.0803,22.78922581,13.55310818,17.64420987,11.1902452,11.28396755,9.005104185,14.49439998,18.51218484,6.916453855,7.241663392,10.64727027,83.3146825,32.1820458,41.04003947,29.94714069,26.61474425,18.88261834,31.51465271,34.28653886,11.72424022,9.65627292,23.14997691,83.12270614,32.12733242,40.97165493,29.89063832,26.56980951,18.85452794,31.46575639,34.24333001,11.71147251,9.650506408,23.11405874,20769.27645,25053.86445,16363.71016,4697.099138,4708.619096,6613.780366,3684.0608,2353.04279,2024.022033,444.3378674,14150.32906
0.200239091,167.3,8637154.991,4026976.197,3354246.358,702416.3118,625909.6862,623871.4392,579955.4544,403121.061,118592.278,21453.25041,1636335.77,378837.1111,297022.8528,190039.873,62746.91311,55449.83875,69258.09619,39999.46428,21769.9967,17142.19629,2962.032715,153636.3302,22.79912589,13.5577992,17.65022416,11.19443614,11.28785404,9.007920713,14.49908055,18.51727709,6.918149576,7.242745934,10.65070851,83.35074327,32.19317923,41.05402441,29.95833763,26.62390285,18.88852128,31.52482645,34.29596742,11.72711382,9.657715986,23.15745031,83.1586948,32.13845024,40.98562074,29.9018175,26.57895539,18.86042386,31.47591738,34.2527495,11.71434383,9.651949043,23.12152278,20772.70455,25060.17662,16367.91781,4698.151287,4709.81404,6615.667218,3685.074194,2353.80264,2024.736164,444.5371667,14154.22146
0.200119474,167.4,8642317.665,4029383.236,3356251.287,702836.1662,626283.8104,624244.345,580302.1104,403362.018,118663.164,21466.07363,1637313.855,378899.0503,297097.6214,190088.7093,62760.92772,55463.89094,69277.83864,40010.46056,21777.02251,17148.24091,2963.360485,153678.5665,22.80902435,13.56248905,17.65623692,11.19862615,11.29173954,9.010736438,14.50375982,18.52236769,6.9198447,7.243827991,10.6541458,83.38679806,32.20430985,41.06800576,29.96953205,26.63305912,18.89442253,31.53499739,34.30539294,11.7299864,9.659158405,23.16492166,83.19467749,32.14956527,40.99958297,29.91299417,26.58809895,18.8663181,31.48607558,34.26216595,11.71721415,9.653391032,23.12898477,20776.13118,25066.4866,16372.12403,4699.203043,4711.008573,6617.553481,3686.087261,2354.562281,2025.45012,444.7364363,14158.11261
0.2,167.5,8647480.34,4031790.275,3358256.216,703256.0205,626657.9345,624617.2508,580648.7663,403602.975,118734.05,21478.89685,1638291.94,378960.9627,297172.3641,190137.5291,62774.93709,55477.9383,69297.57494,40021.4533,21784.04639,17154.28406,2964.688056,153720.7892,22.81892119,13.56717771,17.66224812,11.20281522,11.29562406,9.01355136,14.50843781,18.52745664,6.921539226,7.244909563,10.65758215,83.42284688,32.21543767,41.08198352,29.98072397,26.64221308,18.90032211,31.54516553,34.31481541,11.73285798,9.660600178,23.17239096,83.23065422,32.1606775,41.01354161,29.92416833,26.59724018,18.87221066,31.49623098,34.27157937,11.72008345,9.654832374,23.13644471,20779.55633,25072.79441,16376.32882,4700.254407,4712.202696,6619.439155,3687.100001,2355.321712,2026.163901,444.9356761,14162.00251
0.199880668,167.6,8652643.015,4034197.314,3360261.145,703675.8748,627032.0586,624990.1566,580995.4223,403843.932,118804.936,21491.72007,1639270.024,379022.8483,297247.0811,190186.3322,62788.94123,55491.98083,69317.30507,40032.4425,21791.06834,17160.32572,2966.01543,153762.9982,22.8288164,13.57186519,17.66825779,11.20700335,11.29950759,9.016365481,14.51311452,18.53254396,6.923233155,7.24599065,10.66101756,83.45888972,32.2265627,41.0959577,29.99191338,26.65136471,18.90622,31.55533089,34.32423485,11.73572854,9.662041306,23.17985821,83.26662498,32.17178693,41.02749666,29.93534,26.60637911,18.87810154,31.50638359,34.28098974,11.72295174,9.656273072,23.1439026,20782.98002,25079.10004,16380.53217,4701.305379,4713.396409,6621.324241,3688.112414,2356.080936,2026.877507,445.1348862,14165.89115
0.199761479,167.7,8657805.69,4036604.353,3362266.075,704095.7292,627406.1828,625363.0625,581342.0783,404084.889,118875.822,21504.54329,1640248.109,379084.7072,297321.7722,190235.1187,62802.94015,55506.01854,69337.02904,40043.42815,21798.08837,17166.36591,2967.342605,153805.1937,22.83870999,13.5765515,17.67426591,11.21119055,11.30339014,9.019178801,14.51778994,18.53762964,6.924926488,7.247071254,10.66445202,83.4949266,32.23768493,41.10992829,30.00310028,26.66051403,18.91211622,31.56549345,34.33365126,11.73859809,9.663481789,23.18732341,83.30258979,32.18289357,41.04144814,29.94650916,26.61551571,18.88399074,31.51653342,34.29039709,11.72581902,9.657713124,23.15135844,20786.40223,25085.40349,16384.7341,4702.35596,4714.589712,6623.208738,3689.124502,2356.839951,2027.590939,445.3340665,14169.77853
0.199642431,167.8,8662968.365,4039011.392,3364271.004,704515.5835,627780.3069,625735.9683,581688.7343,404325.846,118946.708,21517.36652,1641226.194,379146.5394,297396.4376,190283.8887,62816.93385,55520.05143,69356.74687,40054.41027,21805.10647,17172.40462,2968.669582,153847.3756,22.84860196,13.58123663,17.6802725,11.21537682,11.30727171,9.021991321,14.52246408,18.54271368,6.926619225,7.248151375,10.66788554,83.53095751,32.24880436,41.1238953,30.01428468,26.66966103,18.91801076,31.57565323,34.34306464,11.74146663,9.664921628,23.19478656,83.33854865,32.19399742,41.05539604,29.95767582,26.62465001,18.88987827,31.52668047,34.29980141,11.7286853,9.659152533,23.15881224,20789.82297,25091.70476,16388.9346,4703.40615,4715.782606,6625.092648,3690.136263,2357.598758,2028.304196,445.5332172,14173.66467
0.199523526,167.9,8668131.04,4041418.431,3366275.933,704935.4379,628154.4311,626108.8741,582035.3903,404566.803,119017.594,21530.18974,1642204.278,379208.3449,297471.0772,190332.6421,62830.92233,55534.07951,69376.45855,40065.38886,21812.12264,17178.44186,2969.996362,153889.5439,22.85849232,13.58592058,17.68627754,11.21956215,11.3111523,9.024803041,14.52713693,18.54779609,6.928311367,7.249231014,10.67131812,83.56698247,32.25992101,41.13785873,30.02546659,26.67880571,18.92390362,31.58581023,34.35247499,11.74433416,9.666360825,23.20224767,83.37450155,32.20509848,41.06934036,29.96883999,26.63378199,18.89576413,31.53682473,34.30920271,11.73155056,9.660591299,23.16626399,20793.24225,25098.00387,16393.13368,4704.455949,4716.975091,6626.975971,3691.147699,2358.357357,2029.017279,445.7323382,14177.54955
