Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_Paid_Social,M_P_DCI,M_P_DRD,M_P_LRD,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_Paid_Social,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_Paid_Social,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_Paid_Social,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_Paid_Social,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_Paid_Social,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD
0.2,152.5,3866703.258,6510688.521,1621812.367,1107765.167,7862920.645,3830181.311,7845403.796,363871.5802,2115340.046,644164.9563,79954.61632,120838.9836,33515.27613,22217.14421,136533.6129,90669.77929,140809.9238,7169.312594,40478.42442,13842.16417,48.36122585,53.87904074,48.39024332,49.86082623,57.58963289,42.24319659,55.71627045,50.75404029,52.25845808,46.53643379,185.0741588,183.3288837,146.3392436,174.9974581,171.1759246,154.8109499,162.5530783,157.7891629,177.7596872,168.8333359,184.7216105,183.0046517,146.0988899,174.6796916,170.8987443,154.5245786,162.2253443,157.5266425,177.4469878,168.5208418,4186.519646,7115.325713,2220.157002,1268.338817,9201.847186,4957.374868,9672.22949,461.9810014,2384.193806,764.4929248
0.199868938,152.6,3869238.801,6514957.825,1622875.85,1108491.57,7868076.658,3832692.906,7850548.323,364110.1845,2116727.154,644587.3595,79968.30983,120862.2606,33522.54019,22221.2932,136563.721,90685.99522,140841.5721,7170.824099,40486.22412,13844.66487,48.38465148,53.90398785,48.41148197,49.88420612,57.61469152,42.26333842,55.74027758,50.7766164,52.28265169,46.55853828,185.163815,183.4132609,146.4032846,175.0795227,171.2500859,154.8844237,162.6225261,157.8587688,177.841161,168.913547,184.8110666,183.0888527,146.162805,174.7615803,170.9727616,154.5978928,162.2946756,157.5961105,177.5282925,168.6008782,4187.23713,7116.71708,2220.64136,1268.575814,9203.894917,4958.273151,9674.437309,462.0801661,2384.664578,764.6310819
0.199738048,152.7,3871774.344,6519227.129,1623939.334,1109217.973,7873232.672,3835204.5,7855692.85,364348.7888,2118114.262,645009.7628,79981.99672,120885.5268,33529.80109,22225.44024,136593.8161,90702.20346,140873.2069,7172.334937,40494.02025,13847.16439,48.4080731,53.92893012,48.43271601,49.90758164,57.6397446,42.28347663,55.76427928,50.79918771,52.30684059,46.58063878,185.2534559,183.4976215,146.4673116,175.1615719,171.3242306,154.9578842,162.691958,157.9283595,177.9226186,168.9937436,184.9005074,183.1730371,146.2267061,174.8434537,171.0467624,154.6711937,162.3639909,157.6655635,177.609581,168.6809001,4187.954266,7118.107811,2221.125508,1268.812701,9205.941766,4959.17101,9676.644193,462.1792874,2385.135138,764.7691735
0.19960733,152.8,3874309.887,6523496.433,1625002.817,1109944.377,7878388.685,3837716.094,7860837.377,364587.3932,2119501.37,645432.166,79995.67699,120908.7824,33537.05881,22229.58535,136623.8981,90718.40402,140904.8281,7173.845111,40501.81282,13849.66273,48.43149072,53.95386756,48.45394543,49.93095279,57.66479213,42.30361122,55.78827554,50.82175423,52.33102478,46.60273529,185.3430814,183.5819656,146.5313245,175.2436059,171.3983588,155.0313313,162.7613739,157.9979353,178.00406,169.0739257,184.9899329,183.2572049,146.2905932,174.9253118,171.1207467,154.7444813,162.4332904,157.7350014,177.6908533,168.7609076,4188.671056,7119.497906,2221.609445,1269.049476,9207.987735,4960.068446,9678.850142,462.2783655,2385.605484,764.9071995
0.199476782,152.9,3876845.43,6527765.737,1626066.301,1110670.78,7883544.699,3840227.689,7865981.904,364825.9975,2120888.479,645854.5693,80009.35065,120932.0273,33544.31336,22233.72852,136653.9672,90734.59691,140936.4359,7175.35462,40509.60182,13852.15988,48.45490432,53.97880018,48.47517024,49.9543196,57.68983413,42.32374221,55.81226638,50.84431597,52.35520428,46.62482781,185.4326915,183.6662931,146.5953235,175.3256245,171.4724704,155.104765,162.8307738,158.067496,178.0854852,169.1540933,185.0793431,183.3413562,146.3544663,175.0071547,171.1947145,154.8177555,162.5025739,157.8044243,177.7721095,168.8409006,4189.387499,7120.887367,2222.093171,1269.286141,9210.032823,4960.965459,9681.055157,462.3774004,2386.075616,765.0451602
0.2,153,3879380.974,6532035.041,1627129.784,1111397.184,7888700.712,3842739.283,7871126.431,365064.6018,2122275.587,646276.9725,80023.0177,120955.2615,33551.56475,22237.86975,136684.0232,90750.78214,140968.0302,7176.863465,40517.38727,13854.65585,48.47831393,54.00372797,48.49639045,49.97768204,57.71487059,42.34386958,55.83625179,50.86687291,52.37937908,46.64691636,185.5222864,183.7506041,146.6593085,175.4076278,171.5465655,155.1781853,162.9001579,158.1370416,178.1668942,169.2342465,185.1687379,183.425491,146.4183256,175.0889823,171.2686658,154.8910165,162.5718415,157.8738323,177.8533495,168.9208792,4190.103596,7122.276195,2222.576687,1269.522695,9212.077032,4961.86205,9683.25924,462.4763921,2386.545536,765.1830555
0.200522534,153.1,3881916.517,6536304.345,1628193.268,1112123.587,7893856.726,3845250.877,7876270.958,365303.2061,2123662.695,646699.3758,80036.67816,120978.4851,33558.81298,22242.00904,136714.0663,90766.95971,140999.6111,7178.371647,40525.16915,13857.15063,48.50171954,54.02865095,48.51760606,50.00104014,57.73990153,42.36399335,55.86023179,50.88942507,52.40354919,46.66900092,185.6118659,183.8348985,146.7232795,175.4896158,171.620644,155.2515924,162.969526,158.2065723,178.248287,169.3143852,185.2581175,183.5096093,146.4821709,175.1707946,171.3426006,154.9642641,162.6410932,157.9432252,177.9345734,169.0008434,4190.819348,7123.664389,2223.059992,1269.759139,9214.120362,4962.75822,9685.462391,462.5753407,2387.015244,765.3208856
0.200391645,153.2,3884452.06,6540573.649,1629256.751,1112849.99,7899012.74,3847762.472,7881415.486,365541.8104,2125049.803,647121.779,80050.33203,121001.698,33566.05804,22246.14641,136744.0964,90783.12964,141031.1785,7179.879167,40532.94749,13859.64424,48.52512115,54.05356912,48.53881708,50.02439389,57.76492694,42.38411351,55.88420638,50.91197246,52.42771461,46.69108151,185.7014301,183.9191764,146.7872366,175.5715885,171.6947061,155.3249861,163.0388783,158.2760879,178.3296636,169.3945095,185.3474819,183.5937112,146.5460022,175.2525918,171.4165189,155.0374984,162.7103291,158.0126032,178.0157811,169.0807932,4191.534754,7125.05195,2223.543088,1269.995472,9216.162816,4963.653968,9687.664612,462.6742462,2387.484739,765.4586504
0.200260926,153.3,3886987.603,6544842.952,1630320.235,1113576.394,7904168.753,3850274.066,7886560.013,365780.4147,2126436.912,647544.1823,80063.97932,121024.9004,33573.29996,22250.28184,136774.1136,90799.29194,141062.7325,7181.386025,40540.72228,13862.13667,48.54851877,54.07848247,48.5600235,50.04774329,57.78994683,42.40423007,55.90817555,50.93451507,52.45187535,46.71315813,185.790979,184.0034377,146.8511798,175.653546,171.7687516,155.3983665,163.1082146,158.3455886,178.4110241,169.4746194,185.436831,183.6777965,146.6098197,175.3343737,171.4904208,155.1107195,162.7795491,158.0819662,178.0969727,169.1607286,4192.249816,7126.43888,2224.025974,1270.231696,9218.204393,4964.549295,9689.865903,462.7731087,2387.954022,765.5963502
0.200130378,153.4,3889523.146,6549112.256,1631383.718,1114302.797,7909324.767,3852785.66,7891704.54,366019.019,2127824.02,647966.5855,80077.62003,121048.092,33580.53872,22254.41534,136804.1179,90815.44661,141094.2731,7182.892222,40548.49353,13864.62792,48.57191241,54.10339103,48.58122534,50.07108836,57.8149612,42.42434304,55.93213932,50.95705291,52.4760314,46.73523078,185.8805126,184.0876826,146.915109,175.7354883,171.8427807,155.4717335,163.1775352,158.4150742,178.4923684,169.5547148,185.5261648,183.7618654,146.6736232,175.4161403,171.5643063,155.1839273,162.8487533,158.1513143,178.1781482,169.2406497,4192.964534,7127.825179,2224.50865,1270.467809,9220.245095,4965.444202,9692.066266,462.8719282,2388.423093,765.7339849
0.2,153.5,3892058.689,6553381.56,1632447.202,1115029.201,7914480.78,3855297.254,7896849.067,366257.6234,2129211.128,648388.9888,80091.25418,121071.2731,33587.77433,22258.54692,136834.1092,90831.59366,141125.8003,7184.397759,40556.26123,13867.11799,48.59530206,54.12829478,48.60242259,50.09442909,57.83997007,42.44445241,55.9560977,50.97958599,52.50018279,46.75729947,185.970031,184.171911,146.9790243,175.8174153,171.9167933,155.5450873,163.2468398,158.4845449,178.5736966,169.6347959,185.6154834,183.8459179,146.7374129,175.4978918,171.6381753,155.2571218,162.9179416,158.2206475,178.2593077,169.3205564,4193.678908,7129.210847,2224.991118,1270.703812,9222.284922,4966.338689,9694.265701,462.9707048,2388.891953,765.8715547
0.199869792,153.6,3894594.232,6557650.864,1633510.686,1115755.604,7919636.794,3857808.849,7901993.594,366496.2277,2130598.236,648811.392,80104.88177,121094.4436,33595.0068,22262.67658,136864.0876,90847.7331,141157.3141,7185.902636,40564.02541,13869.60689,48.61868773,54.15319373,48.62361526,50.11776549,57.86497343,42.46455819,55.98005068,51.00211431,52.5243295,46.77936419,186.0595342,184.256123,147.0429257,175.8993271,171.9907895,155.6184279,163.3161286,158.5540007,178.6550087,169.7148626,185.7047869,183.9299539,146.8011887,175.5796282,171.7120279,155.3303031,162.9871141,158.2899657,178.340451,169.4004487,4194.392938,7130.595886,2225.473376,1270.939705,9224.323876,4967.232757,9696.46421,463.0694385,2389.360601,766.0090595
0.199739753,153.7,3897129.775,6561920.168,1634574.169,1116482.007,7924792.807,3860320.443,7907138.121,366734.832,2131985.344,649233.7953,80118.50281,121117.6035,33602.23613,22266.80431,136894.0532,90863.86493,141188.8145,7187.406855,40571.78605,13872.09462,48.64206942,54.17808789,48.64480336,50.14109757,57.88997129,42.48466039,56.00399827,51.02463787,52.54847154,46.80142495,186.149022,184.3403185,147.1068132,175.9812236,172.0647693,155.6917551,163.3854017,158.6234415,178.7363047,169.7949149,185.7940751,184.0139736,146.8649507,175.6613493,171.7858641,155.4034712,163.0562709,158.359269,178.4215783,169.4803267,4195.106625,7131.980296,2225.955426,1271.175488,9226.361958,4968.126406,9698.661793,463.1681294,2389.829038,766.1464996
0.199609883,153.8,3899665.319,6566189.472,1635637.653,1117208.411,7929948.821,3862832.037,7912282.648,366973.4363,2133372.453,649656.1985,80132.11731,121140.7528,33609.46232,22270.93012,136924.0058,90879.98918,141220.3015,7188.910415,40579.54316,13874.58117,48.66544713,54.20297727,48.66598688,50.16442531,57.91496366,42.50475899,56.02794047,51.04715668,52.57260892,46.82348176,186.2384947,184.4244975,147.1706868,176.063105,172.1387326,155.7650691,163.4546589,158.6928673,178.8175847,169.8749528,185.8833481,184.0979768,146.9286988,175.7430553,171.8596839,155.476626,163.1254118,158.4285574,178.5026896,169.5601904,4195.819969,7133.364077,2226.437267,1271.411162,9228.399168,4969.019636,9700.858451,463.2667775,2390.297264,766.2838749
0.199480182,153.9,3902200.862,6570458.776,1636701.136,1117934.814,7935104.834,3865343.632,7917427.175,367212.0406,2134759.561,650078.6018,80145.72527,121163.8916,33616.68538,22275.05402,136953.9456,90896.10584,141251.7753,7190.413318,40587.29675,13877.06656,48.68882088,54.22786185,48.68716584,50.18774874,57.93995053,42.52485402,56.0518773,51.06967074,52.59674164,46.84553462,186.3279521,184.5086602,147.2345465,176.1449712,172.2126795,155.8383698,163.5239003,158.7622783,178.8988485,169.9549764,185.9726059,184.1819637,146.992433,175.8247461,171.9334874,155.5497676,163.194537,158.497831,178.5837848,169.6400397,4196.53297,7134.747231,2226.918899,1271.646726,9230.435507,4969.912449,9703.054186,463.3653828,2390.765279,766.4211855
0.2,154,3904736.405,6574728.08,1637764.62,1118661.217,7940260.848,3867855.226,7922571.702,367450.6449,2136146.669,650501.005,80159.32669,121187.0198,33623.90531,22279.176,136983.8726,90912.21493,141283.2357,7191.915565,40595.04682,13879.55077,48.71219066,54.25274166,48.70834023,50.21106784,57.96493192,42.54494546,56.07580875,51.09218005,52.6208697,46.86758352,186.4173944,184.5928064,147.2983924,176.2268223,172.28661,155.9116573,163.5931259,158.8316743,178.9800963,170.0349857,186.0618486,184.2659341,147.0561535,175.9064219,172.0072745,155.622896,163.2636464,158.5670896,178.664864,169.7198748,4197.24563,7136.129759,2227.400324,1271.882181,9232.470976,4970.804844,9705.248998,463.4639455,2391.233084,766.5584315
0.200519143,154.1,3907271.948,6578997.384,1638828.103,1119387.621,7945416.861,3870366.82,7927716.229,367689.2492,2137533.777,650923.4083,80172.9216,121210.1375,33631.12211,22283.29606,137013.7867,90928.31645,141314.6828,7193.417155,40602.79337,13882.03382,48.73555647,54.27761669,48.72951006,50.23438264,57.98990782,42.56503333,56.09973483,51.11468462,52.64499311,46.88962849,186.5068214,184.6769362,147.3622245,176.3086582,172.3605242,155.9849316,163.6623357,158.9010555,179.0613281,170.1149806,186.1510761,184.3498882,147.1198601,175.9880824,172.0810453,155.6960112,163.33274,158.6363335,178.7459272,169.7996955,4197.957948,7137.51166,2227.881541,1272.117527,9234.505577,4971.696822,9707.442889,463.5624654,2391.700679,766.695613
0.200389105,154.2,3909807.491,6583266.688,1639891.587,1120114.024,7950572.875,3872878.415,7932860.756,367927.8536,2138920.886,651345.8115,80186.51,121233.2447,33638.33578,22287.41422,137043.688,90944.41041,141346.1165,7194.91809,40610.53641,13884.51569,48.75891832,54.30248695,48.75067534,50.25769312,58.01487825,42.58511763,56.12365554,51.13718446,52.66911187,46.9116695,186.5962333,184.7610497,147.4260427,176.3904789,172.434422,156.0581927,163.7315298,158.9704218,179.1425438,170.1949612,186.2402885,184.433826,147.1835529,176.0697279,172.1547997,155.7691132,163.401818,158.7055624,178.8269744,169.879502,4198.669925,7138.892935,2228.36255,1272.352763,9236.53931,4972.588383,9709.635859,463.6609428,2392.168064,766.83273
0.200259235,154.3,3912343.034,6587535.992,1640955.07,1120840.428,7955728.888,3875390.009,7938005.283,368166.4579,2140307.994,651768.2148,80200.09188,121256.3413,33645.54633,22291.53046,137073.5765,90960.49682,141377.537,7196.418371,40618.27595,13886.99641,48.78227621,54.32735244,48.77183607,50.2809993,58.03984321,42.60519835,56.14757089,51.15967956,52.69322599,46.93370659,186.68563,184.8451467,147.4898471,176.4722845,172.5083034,156.1314405,163.8007082,159.0397732,179.2237435,170.2749275,186.3294858,184.5177475,147.247232,176.1513583,172.2285378,155.8422021,163.4708802,158.7747766,178.9080057,169.9592942,4199.381561,7140.273586,2228.843352,1272.587891,9238.572176,4973.479528,9711.82791,463.7593776,2392.635238,766.9697826
0.200129534,154.4,3914878.577,6591805.296,1642018.554,1121566.831,7960884.902,3877901.603,7943149.81,368405.0622,2141695.102,652190.618,80213.66727,121279.4275,33652.75377,22295.6448,137103.4522,90976.57568,141408.9443,7197.917998,40626.01198,13889.47596,48.80563014,54.35221317,48.79299224,50.30430117,58.0648027,42.62527551,56.17148089,51.18216994,52.71733546,46.95573973,186.7750116,184.9292274,147.5536377,176.554075,172.5821685,156.2046752,163.8698708,159.1091098,179.3049272,170.3548795,186.4186679,184.6016526,147.3108972,176.2329736,172.3022597,155.9152778,163.5399267,158.8439759,178.9890209,170.0390722,4200.092856,7141.653612,2229.323946,1272.822909,9240.604176,4974.370258,9714.019042,463.8577699,2393.102204,767.106771
0.2,154.5,3917414.12,6596074.6,1643082.037,1122293.234,7966040.916,3880413.197,7948294.338,368643.6665,2143082.21,652613.0213,80227.23617,121302.5032,33659.95809,22299.75724,137133.3151,90992.64702,141440.3383,7199.416972,40633.74451,13891.95434,48.82898013,54.37706913,48.81414387,50.32759875,58.08975673,42.6453491,56.19538553,51.20465559,52.7414403,46.97776894,186.864378,185.0132918,147.6174145,176.6358504,172.6560173,156.2778967,163.9390178,159.1784315,179.3860949,170.4348172,186.507835,184.6855414,147.3745487,176.3145739,172.3759652,155.9883404,163.6089575,158.9131604,179.0700202,170.1188359,4200.803812,7143.033015,2229.804334,1273.057819,9242.635311,4975.260572,9716.209256,463.9561198,2393.56896,767.243695
0.199870634,154.6,3919949.664,6600343.904,1644145.521,1123019.638,7971196.929,3882924.792,7953438.865,368882.2708,2144469.318,653035.4245,80240.79858,121325.5683,33667.15931,22303.86777,137163.1653,91008.71083,141471.719,7200.915294,40641.47354,13894.43157,48.85232616,54.40192034,48.83529097,50.35089202,58.11470531,42.66541913,56.21928483,51.22713652,52.76554051,46.99979422,186.9537293,185.0973399,147.6811775,176.7176107,172.7298498,156.351105,164.008149,159.2477384,179.4672466,170.5147407,186.5969869,184.769414,147.4381865,176.3961591,172.4496545,156.0613898,163.6779727,158.9823302,179.1510036,170.1985854,4201.514427,7144.411796,2230.284514,1273.29262,9244.665582,4976.150472,9718.398554,464.0544272,2394.035507,767.380555
0.199741435,154.7,3922485.207,6604613.208,1645209.004,1123746.041,7976352.943,3885436.386,7958583.392,369120.8751,2145856.427,653457.8278,80254.35451,121348.6231,33674.35741,22307.9764,137193.0027,91024.76712,141503.0865,7202.412963,40649.19908,13896.90763,48.87566825,54.42676679,48.85643352,50.37418101,58.13964842,42.6854856,56.24317878,51.24961274,52.78963609,47.02181558,187.0430654,185.1813716,147.7449267,176.7993559,172.8036659,156.4243002,164.0772646,159.3170305,179.5483824,170.5946499,186.6861238,184.8532702,147.5018105,176.4777292,172.5233275,156.1344261,163.7469722,159.0514851,179.2319711,170.2783206,4202.224704,7145.789954,2230.764489,1273.527313,9246.69499,4977.039957,9720.586935,464.1526922,2394.501845,767.5173508
0.199612403,154.8,3925020.75,6608882.512,1646272.488,1124472.445,7981508.956,3887947.98,7963727.919,369359.4795,2147243.535,653880.231,80267.90397,121371.6673,33681.55241,22312.08313,137222.8274,91040.8159,141534.4408,7203.909982,40656.92113,13899.38254,48.8990064,54.4516085,48.87757154,50.3974657,58.16458609,42.70554851,56.26706739,51.27208424,52.81372704,47.04383301,187.1323865,185.265387,147.8086622,176.881086,172.8774659,156.4974822,164.1463644,159.3863078,179.6295022,170.6745449,186.7752456,184.9371103,147.5654208,176.5592843,172.5969843,156.2074492,163.815956,159.1206253,179.3129226,170.3580417,4202.934641,7147.167491,2231.244256,1273.761897,9248.723536,4977.929029,9722.774403,464.250915,2394.967974,767.6540826
0.199483538,154.9,3927556.293,6613151.816,1647335.971,1125198.848,7986664.97,3890459.575,7968872.446,369598.0838,2148630.643,654302.6343,80281.44697,121394.7011,33688.74431,22316.18797,137252.6393,91056.85719,141565.7819,7205.406351,40664.6397,13901.85628,48.92234061,54.47644546,48.89870504,50.42074612,58.18951832,42.72560788,56.29095068,51.29455103,52.83781337,47.06584653,187.2216925,185.3493862,147.8723839,176.9628011,172.9512495,156.570651,164.2154487,159.4555703,179.7106061,170.7544256,186.8643524,185.020934,147.6290173,176.6408244,172.6706249,156.2804593,163.8849242,159.1897507,179.3938582,170.4377485,4203.64424,7148.544408,2231.723818,1273.996373,9250.75122,4978.817687,9724.960956,464.3490954,2395.433895,767.7907504
0.2,155,3930091.836,6617421.12,1648399.455,1125925.251,7991820.983,3892971.169,7974016.973,369836.6881,2150017.751,654725.0375,80294.98351,121417.7245,33695.93312,22320.29091,137282.4385,91072.89098,141597.1098,7206.90207,40672.35478,13904.32887,48.94567088,54.50127768,48.91983401,50.44402224,58.21444511,42.74566369,56.31482863,51.31701312,52.86189508,47.08785613,187.3109834,185.433369,147.9360919,177.0445012,173.0250169,156.6438068,164.2845172,159.524818,179.7916941,170.8342921,186.9534441,185.1047415,147.6926002,176.7223495,172.7442492,156.3534563,163.9538768,159.2588614,179.474778,170.5174412,4204.353501,7149.920704,2232.203174,1274.23074,9252.778044,4979.705933,9727.146597,464.4472336,2395.899608,767.9273543
